1000 4513
905 609 612
543 535 -349
973 198 -735
347 975 -720
18 689 -276
864 552 732
537 635 -342
974 758 -831
13 50 -636
57 969 -693
815 850 -692
982 73 -809
612 142 499
327 284 276
988 49 -268
92 410 -501
245 856 445
58 574 604
141 35 -535
251 364 -327
562 279 409
592 950 -396
801 373 -690
903 469 -171
971 466 632
900 639 -431
965 122 295
565 476 576
55 84 -162
796 687 -682
501 788 -76
474 612 626
981 106 293
237 668 169
992 952 -460
234 300 -364
855 4 -262
612 259 895
613 456 -480
595 723 -447
371 611 -436
208 97 531
414 963 367
450 697 940
132 107 -404
570 438 -889
558 224 -709
745 36 -942
12 881 91
178 196 448
96 598 -919
724 494 -377
718 31 -914
782 114 849
985 854 293
836 275 -579
126 509 -31
903 599 416
138 811 268
940 769 725
816 260 156
129 169 67
542 931 323
122 251 -969
30 243 674
299 776 -139
461 368 907
870 931 -974
96 234 13
470 376 338
947 940 -572
531 280 348
25 67 518
785 70 278
490 578 293
613 255 -959
98 798 -819
582 738 358
435 172 241
754 815 -62
294 255 -106
2 722 996
534 718 48
224 377 230
272 196 -640
856 352 -198
551 235 850
282 239 -699
643 803 125
328 415 426
508 128 184
696 616 807
722 867 -200
34 961 -410
763 145 -855
936 968 -65
169 976 -246
372 552 -339
301 987 -270
815 358 -558
953 217 -993
303 142 -811
811 543 978
734 439 697
109 738 542
770 365 430
434 340 -822
378 550 949
721 941 100
442 908 -828
608 632 266
506 20 -73
626 846 617
634 298 -45
379 164 11
286 765 700
800 270 142
674 811 961
93 838 132
524 149 450
943 512 826
709 729 193
263 860 981
847 101 12
143 127 -911
546 127 -886
237 923 20
347 396 -861
367 792 -256
739 966 -137
77 8 -189
74 107 -966
879 678 550
855 765 -931
892 16 716
42 945 536
480 591 483
14 204 728
743 875 413
431 780 365
984 311 708
811 438 176
249 662 673
718 1 -400
458 720 -492
758 140 -286
936 997 -742
189 689 -364
59 729 933
294 537 -372
590 880 -485
787 652 -563
189 193 68
71 492 619
21 759 985
586 612 -984
608 379 419
231 597 -585
983 321 583
597 249 -89
987 354 295
892 315 834
469 138 -750
265 554 -365
994 514 -80
151 737 144
518 976 -805
580 322 579
102 72 903
499 877 523
165 453 -149
670 68 649
70 28 916
254 44 -134
854 14 348
792 926 591
157 105 739
270 44 807
542 952 -521
566 405 63
92 420 462
840 102 -851
587 368 -929
347 67 715
948 612 -789
859 463 -51
88 365 -431
571 301 -600
739 74 691
301 396 -671
949 340 390
171 196 -729
380 252 -874
892 555 251
99 970 -613
324 995 298
872 336 45
571 336 537
231 471 541
527 359 -995
975 128 809
332 770 513
849 498 906
689 830 907
30 773 743
520 838 436
785 471 640
869 717 822
456 442 677
276 236 -748
879 916 816
620 602 -838
481 344 -654
474 302 290
211 428 590
634 904 561
976 614 714
229 200 43
