1000 9999
865 470 -169
251 886 783
532 592 -224
642 269 121
228 584 418
115 190 957
879 459 -792
35 479 -110
224 685 -955
557 70 -860
565 71 306
439 391 -448
109 640 -511
19 681 -375
376 387 -42
15 901 883
35 507 204
113 900 -234
545 315 625
458 126 906
61 310 -976
447 269 -594
370 212 -630
532 548 -239
621 542 619
86 209 883
893 866 660
102 646 876
506 685 499
760 799 241
615 773 578
350 596 703
794 545 742
406 535 484
862 211 -46
672 525 750
175 74 -202
505 520 832
676 76 -925
442 351 679
792 560 447
302 350 -233
591 627 -637
595 537 -665
516 986 314
72 551 -405
976 864 -805
589 745 -187
403 330 -323
322 715 823
133 570 -229
981 886 917
752 967 -980
355 625 -456
718 550 636
120 694 -680
680 387 268
911 905 648
323 918 -136
156 29 -620
93 358 -541
543 71 -115
242 684 -114
466 41 -884
156 753 -696
156 168 643
146 460 987
451 635 768
756 71 -678
284 378 -274
63 314 190
306 515 -19
785 550 -992
829 59 -758
305 631 -443
911 677 -888
984 654 644
10 101 771
342 870 -99
129 29 238
226 846 -225
923 510 -278
817 698 793
680 835 -536
259 28 529
965 951 -845
756 734 923
84 678 -294
571 705 266
185 753 -259
817 607 152
240 900 467
324 926 463
472 525 138
231 317 -968
930 287 -877
497 15 676
440 826 60
676 745 695
528 226 942
392 300 42
858 801 -400
327 797 68
710 347 -179
283 188 -507
328 111 -986
376 396 23
635 910 -212
173 698 766
545 492 301
273 785 141
771 239 -502
506 378 -970
555 534 -56
860 754 414
420 196 -483
434 868 -866
170 628 257
156 884 38
994 993 526
234 224 -704
769 61 -640
623 510 995
79 782 603
862 337 -910
878 353 -883
843 34 -696
921 800 284
29 249 -57
188 353 583
641 164 -434
778 816 -983
124 978 -605
153 386 -202
537 949 -222
881 707 -824
24 322 444
945 733 -519
418 78 -107
701 127 121
410 165 -942
462 949 355
149 144 -898
464 108 -537
590 82 783
444 451 -540
903 572 748
465 851 -556
171 723 -723
370 641 338
198 983 937
323 68 -233
575 752 506
847 354 661
768 933 440
623 91 -767
113 333 383
506 598 307
397 64 105
406 93 749
404 388 320
710 843 -285
918 127 501
209 550 217
347 85 498
731 458 845
59 858 -38
476 985 949
223 92 404
288 65 -520
550 681 -453
946 101 -460
697 320 -190
200 767 -975
464 990 553
823 948 -619
890 845 -939
582 797 -282
878 213 18
584 924 -821
973 553 -799
618 872 -954
291 837 736
667 720 -608
271 286 109
471 767 598
397 611 977
374 543 948
787 803 -952
419 862 -385
376 203 433
797 698 -712
865 99 868
490 983 -592
164 944 514
133 266 647
391 333 -563
277 35 -843
85 385 -97
127 887 -551
822 592 -274
818 767 -286
579 714 -891
973 300 816
946 14 735
888 407 385
454 622 125
615 352 -351
382 614 -577
982 660 -833
961 580 -537
773 648 -22
945 467 705
54 739 -861
441 714 -964
350 232 -400
654 128 -660
417 929 -953
62 741 257
487 378 445
587 127 609
535 923 -837
607 159 510
668 181 -810
630 755 403
887 59 -53
282 255 -388
359 712 -964
336 556 852
994 168 882
507 101 539
771 38 803
564 466 512
101 312 526
376 70 -783
205 40 280
256 399 -154
810 117 540
608 369 949
634 808 432
247 873 -836
195 176 989
109 618 -140
320 739 578
696 405 -703
382 241 59
932 473 194
814 859 -685
906 457 54
977 403 -201
953 223 -882
138 101 -381
596 190 -47
999 654 675
473 42 81
735 755 -985
778 155 275
16 742 230
433 949 -261
966 969 786
387 628 915
977 319 835
272 925 284
216 513 756
803 569 -267
337 234 -891
665 929 851
928 533 -66
22 966 -549
589 575 -304
300 722 -637
892 918 0
425 668 -513
700 206 518
7 894 -75
379 462 -210
855 506 149
211 252 131
96 548 235
359 277 -711
800 386 422
944 293 -26
201 938 -877
519 402 -675
235 826 -603
537 363 122
976 610 -979
404 20 -15
369 161 -512
714 99 -395
999 625 227
367 867 -913
949 151 -172
382 761 196
613 348 -711
481 578 -287
204 306 978
957 612 -61
412 578 81
899 678 -568
739 412 -654
286 254 -551
344 656 485
956 169 -721
485 237 -778
307 142 -868
325 96 375
815 410 15
891 258 -247
120 52 497
552 908 -580
646 861 613
230 358 -296
342 186 455
265 789 172
841 339 936
746 762 867
682 954 152
564 296 -989
319 715 -580
115 381 909
111 611 -942
38 652 790
262 314 -826
786 211 119
93 444 654
396 872 96
248 415 956
967 368 756
142 361 696
987 294 781
461 311 318
395 535 -334
206 400 -824
873 474 197
63 669 -128
742 828 10
911 665 102
277 961 543
910 233 -347
189 124 -854
364 268 265
341 926 266
689 427 -343
89 897 -27
756 593 810
242 661 -61
557 12 140
551 604 716
970 72 -932
176 691 627
533 511 -506
77 928 83
287 172 745
117 460 416
671 292 -990
97 652 -248
141 11 -601
123 576 16
397 87 913
491 69 -270
572 407 -501
754 488 -751
613 573 609
41 118 -504
735 748 891
761 867 -914
954 508 268
861 657 -788
576 19 898
636 1000 -528
325 343 -727
288 552 -632
796 500 -49
443 268 280
864 450 -225
938 677 45
411 642 -570
477 849 -453
516 255 -240
313 780 -79
808 820 974
808 484 244
432 449 423
827 167 -576
409 720 -283
685 77 -88
211 889 152
70 952 -828
806 236 -284
504 627 -611
509 656 761
187 918 6
252 462 7
930 559 -678
998 803 -919
429 334 299
104 355 -39
573 96 -883
697 675 -62
249 327 166
872 522 938
574 608 632
33 168 -725
236 97 467
346 643 727
123 105 -717
134 732 -623
383 288 -34
57 555 -451
718 339 -672
946 343 35
402 799 -898
211 990 427
942 798 774
294 147 -280
632 126 -342
476 619 582
387 578 -534
33 824 264
807 951 940
624 709 691
291 994 -382
475 73 -477
201 936 705
70 590 630
129 346 399
498 71 226
214 364 85
553 35 -464
672 516 -69
375 244 -578
920 153 -239
889 633 -928
799 140 -86
218 418 -2
287 331 406
386 361 -267
192 953 -168
992 614 -494
724 426 625
392 89 -777
879 813 -784
102 826 -152
236 713 573
800 998 -544
513 612 -369
410 764 508
322 703 -501
628 6 -246
485 437 496
233 110 389
151 425 271
793 714 -637
377 325 577
554 101 343
7 964 47
689 445 166
627 654 -244
366 492 -496
726 61 980
677 15 -753
228 789 -885
639 6 -832
4 317 -503
524 162 -112
9 761 -448
197 41 -291
31 743 310
346 532 -268
359 409 280
610 718 -674
187 463 189
799 778 -681
571 556 -484
284 372 110
450 642 840
747 886 657
659 899 781
542 693 821
230 479 -318
138 382 339
859 939 -995
142 802 359
338 994 -927
571 149 -288
668 715 88
847 164 294
38 952 -552
693 69 -339
847 919 430
699 408 -603
290 139 -411
841 419 -212
715 91 550
564 48 -648
922 958 -971
458 346 -674
94 642 711
747 465 921
241 489 858
334 195 -364
403 957 505
851 317 -304
979 622 684
92 622 903
814 579 788
125 428 175
217 957 -808
17 40 -522
389 362 607
851 243 715
768 433 721
766 839 947
787 779 515
754 400 776
612 530 957
2 942 -566
353 932 -140
695 286 -829
218 755 904
494 368 -369
130 640 -405
395 589 145
509 164 -191
353 117 -580
802 38 -865
695 991 690
972 512 7
363 155 317
636 532 588
598 550 -147
591 310 268
460 639 925
328 473 761
877 181 417
397 750 -565
200 401 897
227 452 -641
908 999 485
719 79 -385
673 327 -188
641 736 -723
625 507 964
539 877 -746
495 63 -551
634 554 593
303 284 -457
723 76 -714
291 312 768
444 685 388
15 57 -971
574 606 662
814 689 -100
507 322 -243
438 543 969
761 447 361
809 456 -997
700 768 67
534 472 -165
488 99 -71
339 659 -739
257 245 -933
305 710 774
177 45 -224
189 554 795
624 502 355
352 504 -233
4 540 -586
667 244 -800
452 990 -877
882 685 659
699 977 673
278 797 807
700 855 738
498 799 761
990 520 -988
549 342 869
68 892 -861
313 694 -404
770 298 -704
565 936 700
220 501 -552
484 427 218
992 12 -104
425 252 388
363 327 -59
360 402 -306
794 968 395
750 514 -537
288 217 780
910 185 543
181 809 -582
982 777 -237
426 755 -899
99 979 -843
297 614 -70
138 646 801
157 200 -313
751 527 501
540 394 776
347 252 792
261 330 228
576 91 -134
262 843 -406
882 796 222
640 66 746
507 86 10
560 969 -581
316 977 -999
254 299 -819
783 376 -872
635 689 480
42 255 -880
682 972 -884
6 15 -29
703 76 -948
135 14 -831
88 858 396
151 513 59
564 16 -292
561 57 664
884 564 804
22 527 -525
840 743 -269
109 305 41
802 886 907
372 107 961
858 954 925
475 77 386
317 910 794
304 46 -408
780 513 657
486 561 284
201 857 721
63 312 956
445 447 -908
616 242 277
289 564 983
671 603 -510
270 731 -743
485 83 -294
120 203 433
597 625 497
950 383 905
89 261 800
934 977 32
941 653 -67
880 785 762
468 488 62
624 64 -678
574 945 436
357 156 -293
885 874 -149
901 932 -190
393 206 90
257 46 486
631 748 -560
445 405 -499
670 160 -291
151 117 -466
186 547 72
327 686 437
978 121 226
323 327 -977
422 916 -325
458 332 274
666 887 744
988 481 -67
926 757 -887
554 840 381
683 544 -585
838 587 576
981 294 -993
477 851 -381
67 504 956
256 480 -788
636 837 -199
803 180 212
762 928 594
845 505 -532
591 437 699
800 973 -236
262 581 -208
437 564 -460
813 328 -756
976 31 -873
436 429 167
541 230 781
885 601 -204
19 329 -565
267 961 -534
980 602 352
899 138 -708
561 459 457
779 204 -756
642 357 184
13 480 -457
288 642 240
558 7 -575
76 172 -406
294 293 -902
175 505 -623
764 195 475
661 718 -57
311 153 410
616 263 211
669 350 373
955 95 -824
851 411 813
90 907 674
661 470 -321
355 472 -37
962 280 466
33 15 673
839 140 2
113 129 986
610 28 -737
36 153 -843
693 537 -450
474 363 -887
979 297 810
341 113 -713
286 103 -99
848 854 965
177 588 -761
760 273 640
220 660 961
606 484 402
879 225 -379
543 116 -622
156 316 376
568 181 -279
78 452 51
389 279 -719
375 252 543
587 268 -990
597 771 824
420 825 -76
868 578 583
526 301 -454
667 323 -873
272 452 484
339 749 7
664 817 -21
250 785 -811
164 954 699
915 533 -23
797 326 -343
607 295 252
25 929 402
59 103 -589
724 603 -890
435 730 -94
112 503 -933
92 939 165
648 666 -528
81 895 -649
695 464 248
303 777 123
263 918 674
651 427 572
138 103 -221
627 551 -91
348 766 786
818 370 -572
186 60 927
803 353 -281
628 204 -789
57 855 478
808 402 557
534 481 -555
52 45 535
421 149 -533
788 227 -959
463 760 99
82 382 -109
703 27 11
134 372 813
68 273 25
601 770 143
225 872 403
67 439 384
787 350 428
967 233 788
671 576 948
1000 218 632
768 274 -448
289 438 -63
420 868 837
24 29 54
123 843 -320
976 261 536
474 186 -519
552 236 -240
721 709 15
349 825 882
112 785 819
47 643 -268
245 889 547
960 474 318
455 841 989
925 119 -18
202 601 742
49 148 519
745 302 -746
201 226 -687
551 908 -158
445 301 295
305 911 83
7 36 570
588 960 126
425 562 98
504 898 369
449 917 166
779 433 -542
950 236 -310
703 369 559
857 33 -375
415 249 -913
360 744 -715
28 391 467
231 561 394
973 622 302
441 497 671
748 539 445
952 976 301
121 870 799
668 80 482
891 249 800
476 866 655
412 37 65
805 779 834
564 927 665
7 293 657
468 845 611
13 11 -37
955 429 -56
917 225 -910
920 582 905
130 526 790
268 965 174
20 575 353
967 990 -444
747 712 163
232 805 -905
975 785 87
886 885 581
606 140 935
578 166 -439
376 972 -719
327 793 -709
578 934 983
245 838 -619
990 232 848
259 361 -814
42 624 321
593 995 -605
751 14 526
472 85 -875
848 124 967
499 177 116
920 881 -400
692 331 -367
808 318 983
824 53 -25
456 940 -833
97 185 -545
47 116 -547
985 249 55
313 618 -491
617 268 392
454 53 -436
257 602 775
663 271 -443
72 32 -871
188 463 835
958 289 -492
101 109 451
674 803 81
936 725 745
127 68 -461
813 792 -485
678 586 832
454 176 801
826 78 354
439 918 -257
501 444 -430
399 811 474
86 54 -703
65 874 22
923 451 -806
229 216 -514
52 406 380
229 127 552
815 469 -477
979 1000 -244
183 19 168
395 48 810
541 972 -444
518 796 935
53 903 900
132 519 -39
116 5 -222
496 33 -117
974 43 710
24 913 -876
629 465 334
571 693 -357
106 638 585
756 35 -184
954 731 -901
169 151 -71
392 683 839
421 478 976
199 255 697
338 917 196
766 894 -961
375 450 56
416 580 -650
790 794 -178
5 494 -825
524 519 -191
162 932 -893
46 683 870
793 249 -885
211 760 -406
662 410 -179
802 176 -885
194 543 -433
232 741 -391
26 87 -25
58 777 -319
364 487 934
529 907 907
633 785 -917
796 554 -138
900 502 334
999 90 -393
553 386 -371
542 883 943
446 618 304
524 657 426
933 209 835
680 45 -666
599 576 375
62 932 -28
962 107 91
60 26 -592
66 690 -571
48 44 348
752 896 138
628 316 488
798 405 595
664 576 -865
907 270 927
481 841 -934
979 825 707
418 39 211
295 328 -571
360 465 132
753 665 -649
713 617 -136
425 16 -324
530 805 -268
665 111 904
928 698 87
388 463 -612
455 912 661
412 179 -715
424 986 801
168 716 649
489 146 -251
255 835 74
441 97 894
205 160 -893
570 50 370
890 739 338
832 848 507
679 351 -576
537 37 -711
385 664 735
755 645 895
894 232 -879
157 245 -739
374 992 -837
253 780 -16
863 518 -703
309 70 -93
903 66 -583
259 387 499
641 34 -184
792 225 -752
55 463 461
5 277 784
10 368 623
557 850 -414
590 39 111
34 176 -71
338 116 -668
522 179 -750
837 306 -175
132 874 104
565 127 583
945 92 212
930 767 822
708 693 -435
527 442 -476
187 635 133
451 431 612
533 429 846
274 697 -908
430 201 -966
426 219 -962
501 612 878
296 365 -108
592 197 -924
968 888 -261
894 436 -551
789 979 -589
282 806 -190
447 228 -129
490 278 -611
353 811 -319
205 68 -237
487 547 -898
799 639 -386
919 789 -45
605 105 22
150 996 720
86 213 -671
356 539 130
683 348 807
583 509 473
114 57 -555
723 943 164
94 654 221
166 726 877
239 90 -954
381 291 -136
786 347 -868
633 163 -661
587 980 419
412 196 934
420 396 929
44 807 295
921 323 298
424 741 531
971 281 -28
580 232 536
806 243 -841
362 87 -582
394 277 -248
73 390 -359
707 824 -356
831 246 107
789 462 498
273 501 316
704 987 -452
104 890 -633
203 115 581
754 956 -944
706 204 -989
210 708 482
497 88 489
618 90 -632
758 779 -218
385 838 157
374 33 -14
712 275 604
983 852 -114
766 20 148
30 221 344
866 317 497
771 292 -132
702 628 -61
966 561 -165
793 336 -499
602 509 828
169 390 -268
641 106 963
295 686 26
657 718 294
740 645 896
837 533 104
603 827 -415
809 576 650
724 639 -684
343 540 431
39 2 -53
46 925 -767
6 500 830
766 186 763
124 487 -470
15 762 376
66 748 216
958 79 -663
454 896 331
401 28 677
414 896 917
113 656 -160
605 934 389
923 265 163
386 51 295
312 577 562
278 136 727
853 159 650
272 802 -550
318 782 507
628 789 956
430 185 -963
778 170 -954
143 871 -426
252 447 -94
376 774 -309
290 816 -30
984 346 -332
486 569 50
810 387 362
64 853 -477
198 262 529
900 511 -614
479 451 423
892 686 -387
821 622 -237
572 552 794
864 718 655
678 875 723
752 360 202
659 612 809
294 113 -430
73 115 982
939 566 -282
591 311 762
39 787 -652
330 411 -717
334 371 367
986 720 -63
142 843 310
676 289 719
926 737 617
527 265 667
265 940 -260
222 973 -259
782 821 420
553 364 907
567 153 -942
359 375 -102
628 758 38
448 315 -718
380 251 -184
428 653 171
200 635 800
139 626 -974
551 984 -390
271 884 382
786 927 842
835 93 842
92 349 519
295 363 934
284 215 -957
79 216 -935
217 506 1
859 611 235
828 918 986
185 900 861
750 572 785
444 419 -201
951 701 318
483 937 -943
129 324 40
498 783 -996
995 169 615
885 794 -421
880 800 -692
302 396 392
561 274 -365
671 421 -658
8 351 926
937 553 -422
721 565 -551
849 724 240
950 68 198
820 75 20
35 815 -702
229 734 -236
31 936 570
122 172 553
911 829 812
891 183 -532
690 997 826
303 78 -313
451 493 -244
704 306 -464
968 776 678
960 32 -330
687 967 -441
472 834 -767
869 929 -146
439 524 -213
220 18 -888
842 799 623
943 907 -618
916 359 841
498 294 -506
159 661 -92
185 80 -965
882 561 -341
412 668 150
917 1 -39
382 824 348
823 571 412
156 503 952
651 62 375
196 270 -878
37 299 -942
864 284 440
110 672 -62
28 191 291
609 157 918
810 821 507
203 952 -4
758 749 -955
766 171 732
670 452 -13
156 150 56
333 827 -75
65 199 -925
403 91 382
750 484 439
799 115 -851
707 891 -878
70 463 764
28 589 -747
516 387 913
664 828 4
511 133 -500
152 88 -164
884 298 514
551 197 797
558 932 -498
374 554 -4
805 73 236
729 148 594
690 577 944
973 609 -186
120 666 -64
305 918 -66
992 605 -681
562 711 -855
725 63 -842
917 363 -524
528 207 705
488 2 -61
570 666 542
632 305 64
56 471 -99
53 114 9
687 559 268
144 641 -807
187 750 -791
674 351 -21
597 830 -155
87 245 -953
535 941 393
607 759 77
121 964 462
198 780 939
158 880 -119
797 404 185
57 417 60
784 861 424
241 551 423
371 289 787
126 471 894
150 978 -916
878 946 -836
816 611 965
298 694 960
48 939 -524
671 958 762
339 417 -421
877 531 -449
814 55 267
295 811 -420
488 896 -774
778 253 722
759 993 202
836 386 312
486 577 -719
740 397 699
482 119 -997
176 118 -615
314 829 679
634 542 -791
954 125 -98
737 895 -431
858 503 -669
945 549 418
680 74 813
867 570 -364
963 561 456
92 252 23
894 665 -957
436 523 -48
984 384 -750
974 78 -752
903 209 -104
273 981 -121
681 664 -763
877 848 -666
549 961 -760
274 753 -166
800 738 -138
280 521 28
12 322 -905
787 876 984
563 88 429
186 145 909
284 311 549
916 363 -12
821 566 -798
762 647 578
233 101 -816
321 18 681
760 306 -309
43 992 -163
339 460 373
913 815 868
614 452 929
226 824 -451
563 346 533
992 761 -229
951 251 -240
768 154 656
870 492 437
285 363 -76
272 267 463
138 452 39
383 939 -103
718 27 618
557 842 930
162 209 416
943 837 141
403 855 123
970 726 -47
557 716 -445
594 884 11
925 329 -191
866 127 748
605 127 610
675 233 -619
538 444 -415
532 924 -423
332 978 -508
528 29 805
623 350 -425
718 863 771
820 614 753
163 651 594
727 946 -143
750 815 117
422 718 739
539 630 -853
491 614 -829
414 703 391
552 806 503
765 512 889
321 683 622
693 784 682
719 637 452
404 480 -188
352 482 -761
655 694 185
678 208 152
687 886 920
359 105 189
939 930 962
67 956 -628
79 899 315
558 812 -493
707 873 447
767 1 -293
618 55 629
658 521 434
979 143 868
443 811 716
418 216 -471
3 858 -743
123 135 -970
748 885 -398
773 748 189
786 626 -77
929 962 -747
934 603 -415
754 140 171
380 654 -995
9 917 416
176 940 -122
62 17 260
25 840 -37
852 480 -684
887 216 40
19 979 763
906 377 -683
835 153 527
562 610 241
239 861 356
495 165 384
431 454 132
818 561 225
973 501 -648
455 276 215
730 136 -813
995 196 -462
665 130 217
698 911 -192
322 287 -236
764 491 -342
806 484 -930
496 356 -641
865 198 -300
465 725 420
28 277 449
675 633 457
909 625 432
118 257 27
704 515 -468
781 955 -879
899 697 -117
459 240 131
584 680 148
114 774 323
379 678 -517
597 722 -185
28 257 98
747 828 -730
958 712 610
553 781 -140
245 658 429
625 164 479
717 352 -343
330 254 -772
740 362 932
643 90 -709
863 903 -438
909 997 486
121 642 761
412 275 -725
526 426 702
408 996 363
773 426 675
674 126 -81
295 476 991
213 919 58
206 466 -823
248 313 -600
863 674 -436
263 728 240
131 65 377
300 808 -3
321 141 619
233 26 -378
784 590 8
637 16 -451
130 897 -91
246 495 -972
257 34 -784
419 241 -662
596 367 -333
982 852 -263
767 662 -298
780 852 34
62 605 -117
64 864 -122
346 635 -498
552 37 -52
465 727 -971
771 609 184
635 135 -867
299 381 -825
503 993 619
924 168 -166
150 725 -636
89 801 -497
406 584 -344
866 27 -267
987 936 -637
171 603 321
774 873 197
849 18 309
426 546 956
669 345 -178
437 935 464
764 795 -427
887 912 -290
33 540 60
511 223 939
245 307 975
958 29 -567
555 421 783
182 41 -16
547 32 9
852 428 -638
861 897 274
264 228 546
382 406 -550
120 854 580
376 717 669
291 142 -80
690 667 143
6 261 251
879 979 1000
627 91 554
471 492 803
568 391 -955
85 185 -619
706 402 -491
786 278 -283
829 53 634
332 154 226
244 983 787
968 677 -543
563 405 741
830 583 -131
15 507 142
877 487 655
879 687 956
694 443 244
225 514 -913
228 513 -112
271 434 -599
859 66 -706
940 530 637
34 140 -403
601 217 281
877 829 -862
640 185 -1
251 728 927
325 76 445
917 976 506
104 965 -359
434 945 -9
24 255 -702
480 838 -188
148 357 970
7 735 -710
22 253 32
368 635 -91
131 9 699
490 210 716
848 591 756
810 155 -606
431 326 -247
242 844 -210
975 819 503
779 947 -224
345 987 -234
335 946 451
279 830 245
566 831 -992
348 346 -600
798 752 -737
62 823 -543
866 630 648
501 106 889
990 96 -733
562 285 967
119 427 -635
376 742 779
675 252 9
221 648 -622
102 600 -382
429 569 -713
340 399 699
810 154 235
279 605 341
963 674 -121
848 839 811
724 321 525
859 140 -554
146 133 941
953 998 742
752 877 -432
480 518 -700
807 700 710
220 984 881
426 822 -305
158 449 -680
156 971 -765
351 316 -864
109 506 525
479 146 -113
832 38 -303
520 852 188
807 623 -773
823 672 -372
66 982 -289
12 468 917
409 378 -476
770 667 366
829 691 -887
375 422 -928
435 686 -37
699 428 947
597 936 185
491 466 -192
750 13 665
236 398 990
638 850 926
144 950 -213
328 720 -624
963 558 14
574 552 721
552 975 94
946 617 255
15 703 -64
574 70 866
179 505 469
862 815 670
264 229 -114
218 71 -134
650 813 109
335 142 -137
856 934 680
364 675 -984
618 926 917
251 175 -436
514 974 -577
813 297 724
649 217 760
295 55 -263
845 405 61
572 955 -830
833 549 -768
125 15 -243
881 660 439
6 303 66
108 854 242
919 687 922
257 974 515
514 14 -69
730 581 728
364 777 -342
160 469 -890
166 784 -630
985 116 803
42 731 947
123 249 -131
25 546 -280
868 405 783
174 563 306
904 155 -748
158 330 -551
729 307 678
353 98 888
667 835 -652
813 67 869
72 696 288
460 196 577
829 868 908
845 897 511
852 260 496
155 568 -958
135 681 -653
706 105 454
778 966 93
573 963 -285
777 698 356
730 149 320
785 677 -887
418 868 719
115 962 -218
169 102 922
257 15 -152
899 24 746
926 38 935
851 217 -829
106 73 -932
501 416 4
543 423 -45
268 646 -359
598 593 -194
782 599 977
105 683 -946
257 773 14
453 62 4
737 860 -66
682 324 958
463 678 72
449 851 -936
320 363 330
456 144 -796
588 968 273
168 10 -236
74 71 -307
156 896 -300
783 841 -453
993 795 644
333 730 661
185 764 28
605 14 248
760 466 926
361 842 -837
308 578 -371
471 324 210
532 911 187
880 152 294
444 496 -413
3 552 51
131 624 636
300 328 830
140 455 904
335 985 -33
656 781 -614
205 761 -497
242 54 674
603 200 269
735 67 702
267 204 -976
957 873 -281
729 35 48
817 236 -71
162 36 -639
341 493 322
183 431 515
834 283 -167
565 582 790
774 590 267
878 562 79
269 207 -358
771 215 172
827 888 153
343 477 286
851 735 875
888 475 871
520 229 732
468 215 -182
308 103 -847
806 96 734
641 618 75
31 963 -412
478 327 -380
686 188 -308
78 728 -703
895 244 -371
579 118 215
837 589 699
722 706 -695
52 441 -716
733 552 -469
167 251 181
971 765 -112
938 530 -856
325 302 448
547 163 810
121 622 -868
760 964 -180
955 265 -758
519 95 127
886 131 982
488 985 -494
590 941 -959
143 176 11
329 103 -607
262 569 16
600 769 186
349 954 -539
195 62 -284
999 736 -46
429 502 89
391 59 -523
547 77 73
95 807 980
180 397 -376
246 134 -335
706 134 -998
788 299 155
916 507 -502
781 839 -65
532 466 561
547 663 924
988 929 -284
954 157 492
21 99 -914
878 767 206
787 268 -600
109 941 -554
520 611 402
302 412 -711
172 60 -615
310 112 -250
291 355 -624
796 805 -371
499 62 292
509 162 -505
53 464 978
465 505 73
654 955 334
629 282 923
230 210 -598
976 466 815
518 581 15
569 770 -532
62 197 -195
276 116 96
739 520 -551
894 756 -282
814 937 -523
873 642 978
459 38 484
557 432 475
582 975 422
853 680 195
83 16 -258
355 947 -403
469 844 925
137 221 -769
145 415 994
47 288 -318
387 156 318
460 180 -750
627 953 494
878 959 763
412 934 -829
374 951 480
548 598 -912
304 346 -402
945 643 -40
86 709 -532
157 469 -851
531 500 891
920 852 521
749 639 579
611 856 193
222 715 -68
580 810 -816
148 879 18
657 16 368
866 617 -539
65 534 141
174 552 150
825 75 -514
481 797 724
260 538 -800
296 540 -722
553 555 753
273 374 763
896 607 -339
933 810 518
861 935 840
118 901 255
655 453 -165
468 365 -434
408 471 416
182 414 -928
53 130 -124
775 430 -668
486 897 -363
15 465 -111
139 715 -85
799 491 601
970 735 503
77 946 847
652 998 897
675 724 -338
14 461 -82
585 859 -285
630 788 711
685 563 854
479 360 573
176 977 192
86 359 716
382 976 99
64 308 -238
955 923 168
982 273 -954
125 228 -567
794 494 -770
592 434 -493
912 810 -846
572 272 -449
124 669 -43
495 204 796
694 195 -656
141 449 530
8 950 960
933 610 372
323 159 -44
921 553 542
245 958 975
813 487 -681
833 599 879
470 80 414
907 172 703
707 899 457
557 508 -106
5 626 -873
389 554 -611
720 707 -253
283 809 834
406 607 -355
205 146 -914
715 426 899
757 533 -306
142 418 -602
940 296 -515
872 437 318
225 120 -519
306 669 -278
540 651 -436
61 734 372
702 717 -53
870 827 -695
403 345 -468
386 510 -460
986 733 205
981 711 218
219 783 178
329 29 -163
380 263 -871
458 317 -158
167 916 612
316 211 268
708 178 536
578 903 -414
454 230 -137
901 512 926
253 569 -618
76 391 657
247 609 -22
468 187 600
972 51 -831
938 143 -231
48 457 -948
589 967 328
228 385 -470
261 731 662
400 284 -446
717 640 593
133 248 -491
916 744 478
175 183 -209
454 541 -530
791 993 696
730 573 147
863 709 -355
64 566 387
526 916 958
818 318 858
281 798 609
676 443 -306
347 555 285
977 713 30
374 990 -360
187 201 -508
994 117 632
410 66 0
366 899 -176
254 669 734
665 309 210
283 251 854
227 726 -207
555 834 296
181 485 71
353 474 219
190 307 465
201 640 -995
871 464 401
967 787 -115
528 870 456
319 590 209
302 600 -665
325 52 567
134 230 574
376 282 -598
248 790 -585
50 604 190
373 242 310
724 530 600
545 653 -538
843 760 686
810 235 -940
61 252 -99
53 21 -115
69 808 58
566 56 782
430 939 -351
105 750 -334
756 67 964
204 438 535
706 520 537
587 968 625
687 288 917
248 901 -963
877 652 -910
968 220 280
969 382 -557
130 877 -748
692 823 -109
433 358 -141
303 631 608
485 24 128
85 906 -447
765 277 -564
260 875 -303
99 186 422
789 310 -792
822 666 709
814 982 -225
111 842 -407
630 429 -968
934 886 -167
23 471 113
463 640 -376
961 35 199
638 630 -359
278 235 -486
910 163 836
251 567 255
110 201 -499
427 937 -318
606 428 -5
762 133 31
885 882 369
652 455 649
439 377 -488
511 286 -270
428 658 293
988 564 344
792 339 571
55 659 -152
70 978 -314
973 950 766
737 936 -471
481 61 766
675 505 745
772 322 506
415 775 644
958 787 -95
372 138 108
838 795 520
73 197 387
737 280 265
158 516 814
19 857 311
515 504 -570
550 992 971
65 741 -197
719 788 805
495 967 -281
12 904 908
323 190 -803
235 70 624
633 343 113
314 215 -522
102 4 -429
221 47 102
694 397 -165
445 989 -61
924 301 -576
245 357 85
431 429 -790
743 931 102
209 995 976
879 38 -512
609 336 20
460 129 -611
439 3 413
928 517 -557
653 215 285
648 411 -651
275 528 728
613 457 -481
237 399 -87
869 355 588
495 494 -830
821 789 687
29 371 618
707 307 -574
313 288 800
187 47 -214
1 603 51
314 903 539
321 550 -897
922 431 -298
70 654 328
83 663 -373
586 42 89
138 913 -334
164 825 -188
831 945 496
97 143 -938
48 988 912
775 116 177
334 429 974
398 293 -487
97 350 -544
76 91 -488
283 475 -27
832 192 -455
637 975 968
631 507 -790
30 786 634
800 760 175
519 674 18
274 557 531
843 858 659
813 776 -225
232 163 454
923 882 209
67 837 16
509 849 -200
738 983 -153
898 630 201
706 353 647
65 992 823
100 418 100
465 181 -235
433 106 994
246 363 -424
744 803 -503
588 635 -204
821 246 -203
952 124 671
214 44 -268
388 309 649
555 574 99
73 472 407
520 316 82
918 475 626
23 189 -581
372 516 417
675 596 -4
403 69 909
877 205 980
8 276 -550
578 272 14
718 809 -493
997 975 813
810 946 318
562 920 674
175 159 492
413 312 -116
20 838 -383
805 528 -599
3 269 597
31 42 802
282 213 -710
920 814 677
909 262 -504
170 526 605
