10000 50785
4396 9537 448
6085 1835 954
4813 1890 845
2430 9290 867
9343 3744 592
1618 7765 907
522 9642 319
5168 3015 454
7704 9799 73
7147 861 307
9404 3368 331
5897 9548 117
2073 5347 167
2782 735 722
3926 813 483
9235 4 255
8806 2217 353
7966 2436 75
5291 8853 857
5821 9004 594
9915 3174 655
2493 6274 253
2726 122 513
8191 4157 767
41 7558 229
2666 2334 702
2003 5105 125
7682 8800 112
6813 2278 856
5739 3985 579
5553 3355 535
4537 7067 375
3521 2380 484
1545 7950 713
3019 4302 482
6018 4484 520
7376 418 347
1267 6623 27
2299 8577 848
3370 1909 869
5174 3559 92
8435 2135 569
3000 6788 540
714 6496 414
1987 6492 984
5153 7032 150
7405 6326 430
3607 4102 508
5467 6129 366
4069 4210 640
9299 8281 328
4736 6123 354
5933 8097 462
9931 8427 524
9661 9828 863
5638 9909 520
8997 582 210
5904 3640 696
2060 3828 655
4034 204 22
3266 5232 661
8248 9506 801
6965 8390 774
993 405 943
4999 8749 190
4498 5629 913
9104 3662 529
1836 5104 476
8668 1690 593
844 1701 192
2407 151 311
4374 2850 657
7539 5280 476
4399 710 39
1756 5977 263
7904 2910 469
865 1094 225
7638 5355 387
6312 9018 894
1166 4735 931
7106 5488 757
6421 4017 433
2154 2643 180
5664 6362 939
9202 1809 192
8551 9937 151
9885 5019 775
1182 2894 7
9557 7327 960
9494 5652 76
5530 7776 463
421 8605 851
7479 6823 266
3025 5473 716
6107 1874 774
2009 3230 175
4386 6885 698
3315 1605 274
607 4075 531
365 1933 612
189 387 768
2870 2625 743
960 6824 733
5223 904 456
1565 564 678
6320 4196 344
7490 1883 874
5150 8197 567
3658 8666 30
1286 2231 812
8240 757 415
7358 4879 782
7574 7765 655
8672 8561 477
9739 1802 154
5189 7750 951
2421 2045 527
7090 2262 375
7568 5936 80
2420 4041 812
7090 9905 47
2848 3878 445
2819 76 586
106 4462 583
4264 4703 130
2621 1386 253
6256 3381 346
952 8850 456
7018 1346 934
4188 1740 217
2447 6953 560
8786 678 371
5377 8232 504
4107 3196 745
736 1392 604
6862 6878 686
9703 6469 634
1336 9531 765
8666 5385 58
8578 8178 842
1777 5032 528
7084 5591 119
5848 4597 582
9251 8275 681
3013 3126 718
7312 610 150
2368 1084 122
2722 1645 153
9591 2585 328
9802 3360 919
3189 6297 613
9934 2642 950
2467 9326 86
2298 3662 453
1568 6587 400
8116 9331 331
8981 6988 942
7839 2221 284
6897 6959 531
3175 8708 373
7407 939 535
2922 8074 826
7838 8058 570
2563 5749 374
974 3156 599
8126 150 561
2262 7731 971
2930 6484 407
5753 6927 415
7161 2311 45
3789 1786 875
6637 4242 961
3818 9252 685
7347 194 195
4175 2332 710
6323 5274 830
9878 2488 192
1176 3232 948
2256 4917 349
8360 6753 93
8379 4333 321
8587 2669 870
7718 4596 513
8592 1097 487
7466 5945 931
3948 1289 981
6532 6828 111
1106 6431 807
7208 3765 967
1086 5161 229
5693 22 830
5819 7687 405
3017 7238 68
2949 5096 95
1338 6990 844
8340 6576 6
5959 316 586
1162 6739 401
1254 3097 334
4624 7650 969
5847 1644 895
6621 3625 461
964 6116 632
5019 6057 435
3368 4310 11
1781 4622 170
8519 5628 846
7948 4433 20
8884 9852 341
9716 7839 690
6575 2054 513
804 2847 811
8835 7680 701
8959 4933 184
3033 34 412
390 6277 197
7051 1323 253
3703 229 111
5475 4198 487
2783 2915 523
8296 1455 60
5874 2170 388
1206 9827 623
2999 3067 806
85 7110 311
1950 7288 578
1505 8279 854
3839 2862 440
9442 6492 1000
6187 624 853
9981 7269 918
8032 7059 373
1480 6171 487
2555 8111 599
5841 8469 783
5320 9598 552
1680 2026 347
4426 5948 226
1904 2989 693
3775 7531 710
9342 982 429
2030 7190 561
7919 36 180
8248 4775 499
7810 6819 692
3161 1800 135
5823 6416 683
8305 9168 682
1171 5574 401
8360 4999 344
7366 6386 559
6815 6741 56
8194 2252 387
6378 4500 916
6102 5299 825
1860 1327 65
4939 3316 556
9932 8726 465
7943 5477 178
8062 2962 830
7961 1805 32
4054 6557 49
8916 6206 347
6347 9536 429
5648 1821 524
3930 2175 975
8453 5595 647
6140 2027 821
487 3153 363
5143 4912 649
1414 1678 628
9184 132 518
1974 6994 416
8484 9392 106
9782 8068 792
3333 6583 235
3952 1383 937
1607 7216 345
6354 1942 181
1206 4764 831
9399 2349 904
1828 1670 397
7078 87 492
7525 2399 329
6953 5640 94
1528 7523 18
5704 9507 728
4223 303 758
2371 9274 85
6350 4246 900
6787 9509 283
7929 9944 458
216 2218 332
60 4861 657
4035 5898 795
8271 4910 700
3134 4868 522
2981 610 517
776 4264 268
4581 7154 891
2588 6531 242
3971 226 683
9328 9859 10
7860 9165 372
5639 7741 830
5531 7975 26
6829 7339 683
1532 8972 805
2654 7906 136
8505 1729 941
5070 8592 490
7807 4603 603
8871 9813 880
3848 2668 976
7721 6142 441
2680 9568 510
7510 8012 814
5808 3454 628
2240 9252 374
4834 7277 277
7681 5014 165
6844 5549 903
5682 7851 463
4652 4882 430
6364 2964 43
3863 9475 757
8243 5864 311
4874 8890 190
2667 2900 652
2081 625 634
8744 6047 514
2791 1994 661
9924 6539 296
9505 1799 187
7193 4478 521
3676 5649 906
3090 6531 935
7646 2743 72
5982 6130 226
8793 3915 811
4921 8294 51
2411 8785 669
6630 6406 882
9427 1769 201
1244 3240 708
3911 7803 604
6846 3461 797
729 4737 931
6391 2520 47
6402 6806 109
6442 7096 708
1861 8787 561
183 3525 350
1207 3297 342
752 3956 285
5724 4861 794
9763 3379 814
7272 4583 961
7209 6507 881
7948 2072 338
7603 7587 179
9419 1843 931
2138 435 805
7958 5123 936
2819 7293 456
7378 9674 600
5312 3375 734
8363 8985 710
1619 6914 758
7970 7068 709
928 8093 300
5585 6445 639
1151 3685 472
7203 8792 406
4160 9848 637
2756 9262 340
7856 7894 905
5172 720 54
2283 3816 337
1038 4533 474
1805 5286 787
9225 1531 356
7448 6767 680
4506 2811 118
9743 6704 811
8369 2767 737
4606 4140 711
5465 8993 329
9838 5543 301
779 9196 1
2538 3114 942
7407 5035 401
2233 26 417
2850 5815 891
4564 7146 240
7773 9540 761
1498 7901 691
5836 9625 213
3564 5529 409
4291 3140 446
2720 2326 153
2199 5006 800
4027 4169 738
1035 8210 452
5902 2886 619
3057 1090 652
6534 2307 581
7066 1569 989
6124 4566 218
6612 2234 518
6883 4939 507
4730 722 98
5928 1418 383
9733 1806 579
5097 7729 521
1008 2031 896
4497 4222 569
5052 2036 842
9271 2569 627
9131 5154 286
5431 6129 325
3373 282 192
8371 6137 799
6081 3255 235
1062 5270 125
3755 2056 608
8602 1141 626
4271 8954 388
9212 6135 638
1688 1390 262
6004 2133 254
8404 1543 579
6658 1851 987
9656 2421 955
2100 9632 709
6361 9324 546
8186 7844 961
8774 4723 905
7534 8410 2
8095 8604 578
1772 9058 952
7229 5966 309
6983 744 954
4247 2211 833
7495 7333 115
3560 6597 981
9187 5755 545
6319 1975 937
4049 4674 957
4519 9953 575
3912 2006 922
2407 7184 114
5171 5717 277
758 4115 4
5099 2916 694
6400 5636 892
7058 925 739
3836 3788 387
9666 8068 625
1234 309 891
6657 1078 546
4350 9661 975
1802 1410 252
3612 3830 148
6625 6567 876
1757 4046 125
4452 859 977
8308 5318 957
5436 6040 792
9685 4022 458
6411 4091 738
8634 7196 134
5929 4563 560
9366 8283 941
574 2180 565
3376 2705 669
754 5809 182
841 2051 257
8042 739 215
6557 3502 72
5482 4832 4
6979 3627 45
7788 9558 519
4560 4523 546
1869 9300 894
340 3815 189
1790 1312 278
1005 7231 311
505 8030 800
8484 3374 732
6094 3872 529
8315 6863 746
5938 1013 512
3955 8174 414
4705 1351 121
9732 6755 561
4777 2480 372
3693 7524 314
2734 5416 348
4564 323 651
8355 1894 353
4919 1067 148
9827 191 628
1236 5993 6
5710 4532 653
9883 6000 19
7470 5447 364
8224 5749 622
3860 7714 772
6192 8836 479
5788 602 406
9323 77 496
8684 586 875
1329 7232 451
2224 7101 457
5616 9089 952
9781 4103 488
3799 6239 614
4770 2167 274
3743 5501 57
4541 8391 197
7115 6867 458
6841 5103 266
2849 248 930
1374 6910 203
2493 2995 849
8355 6918 349
3152 3698 503
5032 4833 115
896 2 222
5755 3131 218
7337 8205 239
9543 1899 709
6935 1972 323
5406 5528 74
550 1195 808
8628 2255 411
8443 6443 1
4344 4964 645
2617 9639 805
6465 6622 436
1375 4905 972
2207 7627 428
4019 6056 870
5670 2798 34
2991 563 935
5138 6587 341
485 842 815
5221 2411 913
6177 3631 350
5974 5517 78
6894 5958 902
7392 1003 278
1796 9090 589
2133 668 841
5972 268 553
7226 5998 678
6020 9185 553
3985 1872 616
2387 5012 539
9425 6450 76
6406 2524 607
1989 6195 143
9047 4582 496
1543 2678 528
7690 5369 32
8645 3360 43
1536 2515 773
6179 979 548
3324 4741 623
2621 3803 535
483 6255 347
59 8720 256
7096 9398 182
2065 3676 246
1443 2976 964
7548 1657 55
6570 2195 289
2144 5650 731
5308 1501 375
2606 3929 429
3653 2116 421
439 4166 871
9541 9323 938
1366 2159 921
6814 8703 261
422 6592 132
4149 5246 561
7006 106 697
1981 6904 757
7640 7652 959
4907 6499 767
9955 500 456
533 5976 291
4620 3339 452
9569 823 81
6 6439 667
1436 6356 283
8949 8611 706
4749 4097 849
2304 670 279
8994 7204 805
2111 3770 927
1133 9852 717
5224 7321 47
2534 536 245
1968 6386 661
47 1325 352
8611 9184 299
8973 8691 736
5694 1065 387
331 765 779
6849 6157 909
9112 3317 835
5100 7873 303
9517 8738 17
1363 2198 90
5586 8148 733
2460 4674 755
2036 2150 909
89 4776 310
6986 3941 661
6644 3577 86
2054 5371 330
8709 4342 120
4740 3970 386
3001 3234 332
1559 179 60
9435 1569 723
7331 7792 829
3638 7689 711
734 703 915
6837 2696 308
7362 5548 402
4474 9563 638
7319 7615 337
1498 539 526
3925 3306 64
521 177 364
2589 5260 651
1334 454 80
4053 8788 147
2292 6985 459
9792 1804 121
583 7983 667
2943 7990 577
3527 9860 616
131 9631 837
7270 1736 294
9063 7517 536
1807 9543 222
9170 5670 654
4750 9144 28
2351 8123 38
7601 8202 999
2838 5082 659
6444 9914 130
3704 7573 136
5466 2486 887
1393 3258 142
2821 6034 513
5946 8064 299
6321 9526 242
8585 2555 799
3761 9474 334
6136 2815 252
2088 8802 863
8421 5728 897
7211 8990 431
6391 2003 992
3937 8997 883
5404 4012 531
9669 8682 59
2929 9223 886
9165 654 724
1150 819 974
5233 371 528
3550 8964 771
3091 6537 575
3371 5648 238
5923 1037 543
6989 6701 789
1543 5283 828
4590 8152 241
4754 1077 137
9231 9001 797
7327 4312 342
5869 8931 258
1691 5439 758
7633 1690 203
829 7021 191
5025 2282 467
9566 6746 404
260 144 330
4238 9186 538
6806 5229 812
3811 2174 603
2129 1498 267
117 2756 799
9668 8036 792
4606 3741 251
9901 9181 277
6628 4727 402
1288 9654 838
8818 458 77
7641 8374 227
6087 6095 933
9716 5373 889
8680 2582 252
5745 6861 427
3725 3051 914
9254 3369 253
4770 8246 133
454 8007 474
9070 377 769
4605 1936 527
3296 4513 837
1686 9903 182
8849 9796 135
2012 9862 942
355 9213 166
608 1659 109
2875 6404 420
4883 4382 527
621 5216 770
9992 4839 770
6718 7612 169
3606 5632 327
4115 4653 760
4918 6720 0
4292 4286 945
1527 7266 280
5495 8577 51
4368 7788 399
1141 5661 11
7122 2136 714
480 1518 976
9311 9313 66
5543 3844 544
4274 4401 639
7502 2120 45
4386 7632 469
8069 2986 251
6313 9955 680
4158 2255 64
7196 6389 938
2657 5657 571
4861 4481 193
1533 6546 529
6038 8561 834
1747 1890 356
7004 9487 90
7548 3223 435
8227 9538 537
4967 7583 555
3445 1818 592
5213 8183 466
4937 2294 238
2937 5879 318
1789 9156 715
1404 6266 337
6380 5 660
3815 3041 202
6471 9250 861
5098 717 174
1375 5608 575
8465 1443 841
8751 4309 498
8368 960 158
8074 4990 634
3058 3498 102
6543 6261 170
6769 2586 191
92 2256 485
6705 1747 631
4794 4996 261
5562 311 39
9863 1504 103
924 1849 207
7692 6041 515
2868 3122 616
3106 6823 940
8073 3204 263
1858 2396 72
9823 4196 789
6358 2147 391
844 3997 665
367 926 186
7553 8235 869
6660 2267 498
1008 418 666
8947 921 369
7769 1705 473
887 7738 383
1386 309 597
748 4913 40
6968 2183 561
1958 7700 358
3869 9667 909
4935 4169 809
3377 741 201
4676 4729 840
4945 1411 115
5214 538 463
6216 7204 95
3912 4712 274
3735 2031 645
3390 4717 843
897 3733 923
7665 8720 600
6258 668 365
4915 57 280
5179 1174 851
9057 8489 263
2455 6737 41
6665 1479 314
1858 3192 414
8929 1101 176
4138 7725 15
9281 9925 729
7481 3896 235
9190 7479 444
2428 1887 134
69 1232 450
3800 9230 76
9943 6385 248
3020 5643 233
7393 7908 258
8893 2742 204
5221 8522 193
6507 9984 485
7320 5680 136
4291 9864 3
4668 4953 710
4568 3081 298
6780 2836 25
1676 7351 569
4040 4274 677
5618 8455 576
4850 9168 804
9709 2065 876
5494 6436 285
2787 7702 107
4394 9572 273
4539 944 161
9748 2035 449
3014 8630 290
3324 7578 272
7164 8855 166
3062 9826 703
9558 6600 83
7992 8409 163
1027 8589 985
1592 8209 164
4003 5013 9
1879 4170 895
6288 3630 752
8873 8290 919
7642 3472 106
8714 8251 735
5139 8620 739
7189 5117 914
3175 7772 946
1265 9389 764
9602 3267 866
2882 4054 511
4976 6547 129
3612 7851 826
2684 3867 521
5269 3572 76
3948 3466 453
4690 4695 346
4377 2925 309
8359 358 692
3944 9594 174
651 7448 872
2205 8460 699
8088 8602 249
217 430 799
373 3766 864
1796 5514 680
6053 9617 943
6924 1153 784
5789 2300 313
201 3229 897
7496 3562 240
9386 4261 830
8437 2970 657
6861 303 295
910 6443 324
5245 2107 121
6828 7292 586
8287 8967 449
3360 8720 70
4831 8810 568
8828 2062 18
4418 2436 457
1715 8087 941
60 2242 230
117 1462 944
5871 6693 508
6864 8390 180
4271 8444 325
9908 2073 120
634 8868 914
5834 4937 148
9720 6175 680
5059 5616 984
5545 1641 247
2517 5556 687
9652 4374 143
7450 9372 576
4290 4962 378
6349 5494 560
3874 9512 277
880 588 617
9969 4059 92
703 1286 702
4936 753 184
3344 9410 177
1414 4758 593
4700 6246 548
7343 7289 167
3944 4648 921
1367 1766 994
8333 7427 437
1969 4059 21
890 2456 124
7687 5564 485
9477 1349 245
939 9494 405
2515 1845 522
2461 9436 522
8861 1076 444
8923 4442 583
1160 9340 374
9237 8356 943
972 7805 205
5847 7528 177
5473 3755 958
4203 8510 584
2728 2387 710
1966 6715 530
8347 4776 800
5488 8425 490
2299 5479 375
3027 9502 67
2991 9440 51
7004 5812 525
4 1841 776
2943 9708 373
478 8410 290
4730 9578 991
8784 9482 238
755 3996 466
1099 8925 898
3479 1169 615
2103 3810 136
5492 9790 769
8643 6513 622
9169 4130 656
1111 8802 676
8055 3033 448
2005 4415 369
7190 2370 464
8734 9854 181
3701 1832 213
4029 248 273
8135 1484 811
8476 4801 488
6864 6287 905
6662 9643 862
3333 5945 145
7759 9442 949
6510 5188 170
7574 2351 321
8948 3135 703
7093 9012 40
7811 2493 237
6063 4295 431
841 6259 373
4165 9406 211
4206 4408 831
3613 7698 184
6096 5013 300
8211 7380 328
894 7843 797
1851 7674 272
9191 7002 425
7292 5331 671
9571 3171 24
8148 3046 337
502 1205 230
9493 6018 731
3440 3963 129
2150 1206 807
5132 7852 684
1145 1410 709
1422 3259 412
5525 7487 135
8497 2875 91
7804 1638 64
8317 9099 66
6097 6879 352
7861 3064 673
7128 8836 490
4026 3259 629
2402 1484 804
9482 4583 823
4053 2666 158
3806 8906 158
8372 5853 201
2458 3036 67
2869 9016 439
9834 419 222
6862 1499 21
1542 9555 262
8587 5381 450
4057 5016 494
4711 6917 415
9916 2949 915
4555 2302 316
1105 8317 128
8096 741 962
5199 2639 212
8997 1461 976
4853 9717 950
9194 4555 716
1121 1438 559
4733 9520 448
2306 2051 221
9074 1044 551
8860 1869 89
1186 6317 697
8227 5898 229
5020 7556 974
2393 1220 133
3703 9607 342
7434 8698 712
2674 8952 134
7707 7870 913
3322 7111 647
9534 3679 917
7482 8918 937
1454 6811 147
7832 8002 742
5689 1004 221
8643 8870 26
6960 932 688
3236 7954 373
7665 6060 955
8053 1466 655
5361 7008 882
9395 1603 303
9858 726 739
8556 6667 86
6219 2390 822
4741 6566 300
385 2299 252
8852 9762 758
6776 3444 940
5307 448 909
2099 5295 711
188 4155 54
5529 9883 213
3961 6547 462
7495 6698 455
173 6566 180
8353 6494 137
9169 26 486
451 8772 689
2960 4633 882
6892 1688 470
6463 7800 568
3499 8003 756
5162 530 687
9275 5445 351
8336 8940 568
431 7836 371
6911 6761 249
2886 1494 598
7572 6706 585
5939 7746 919
8020 6671 515
8540 8349 296
4559 5677 380
4201 3922 91
7483 4646 343
385 6210 603
9006 3655 121
6241 8323 695
6668 3137 732
8537 2329 905
8563 528 801
3540 4141 235
6151 4871 722
2752 9159 439
5402 5427 355
633 4934 872
7673 3837 397
5414 8565 19
1240 1693 258
8572 7709 379
3455 809 853
2498 3838 19
4538 7154 473
7157 10000 630
9391 280 684
908 44 279
1663 5201 374
5437 5991 497
9522 1526 208
6197 1784 270
4027 7497 378
9624 6624 18
8652 4837 865
5478 2614 433
6556 3227 288
3824 675 697
1702 5584 796
7714 206 923
8222 498 627
2465 7327 234
3715 4946 892
3713 7568 409
7600 9496 251
3 5386 907
1969 7466 819
8652 4396 261
5054 8291 678
740 3802 875
2019 8108 904
7149 1192 86
8808 9900 913
9110 1686 189
4665 2693 120
9639 9869 731
5072 8507 152
757 3113 69
9168 2877 790
5125 4811 977
3176 1631 872
652 4476 277
7317 9846 500
9891 1207 812
6111 9521 75
4636 4087 939
7823 6541 285
341 5793 63
6978 6287 153
2541 5866 158
6353 1186 47
3137 34 238
1052 1629 419
9000 7258 281
4635 3680 434
9311 5501 650
4298 6807 237
9437 7338 691
7900 372 68
6918 4267 919
505 4193 657
8877 9202 787
4254 3118 327
3860 5169 117
2524 2978 137
8356 9658 374
567 4536 57
4496 7059 588
9577 3654 258
3967 1572 588
9043 4607 944
4688 7829 865
1823 1286 317
6354 4253 545
386 3040 942
4992 1666 783
4734 4137 618
1254 8708 872
8683 1021 126
484 5961 79
823 4160 444
6788 6233 615
4953 155 989
9959 8888 304
2354 7438 890
6519 4257 408
9031 3317 140
8609 8490 602
8285 1461 34
5749 8099 490
1135 3846 794
371 8265 339
3214 2393 544
4491 392 942
5004 8885 304
6511 206 840
4257 9905 664
5600 4387 861
150 7897 217
2824 4 669
9350 9219 555
823 5675 631
1361 6603 743
1353 9448 104
6183 1083 249
4029 3267 182
8103 209 283
6600 416 311
7882 6641 876
8079 7692 998
2465 754 356
2475 6035 774
7017 9378 277
9497 7144 459
3467 8486 460
7603 515 980
4264 2663 589
9407 6376 50
509 9202 404
419 3854 663
2503 1689 339
9715 7578 538
9683 8906 414
6330 3167 204
4364 7698 548
176 5477 273
5703 5750 288
1715 3641 670
3293 839 145
5884 2028 691
6657 9859 464
5680 6816 591
2069 3043 243
1787 487 239
6487 7781 604
1577 4995 540
2698 4600 615
2813 6088 748
4955 4626 509
6551 2910 91
2553 4813 254
9095 4938 752
517 1064 572
4639 8480 186
5629 1462 543
4446 3476 869
8268 6991 946
1043 9709 785
5214 2260 444
39 6253 286
965 9391 826
9536 7012 258
7141 1517 939
3466 4278 118
7348 8060 173
1501 3720 990
1345 1186 153
4690 8527 713
9445 634 306
7133 3395 409
2336 3685 357
8358 4271 85
6650 3956 561
632 3959 404
6369 9028 720
4684 9305 978
492 1419 317
229 6790 116
2756 3300 279
2561 9992 333
2347 6975 378
1475 9715 457
2082 8884 576
9849 8617 223
9975 3729 919
8007 2698 226
680 3573 870
8726 7978 978
5739 6557 904
9278 9215 796
3185 9032 880
7729 7507 438
8210 9420 646
1706 7989 547
7023 782 409
8203 8580 936
5435 9340 694
9475 3779 695
2611 9179 262
712 7619 673
7838 9465 641
3068 5715 594
5858 4042 524
3633 7243 422
4808 9689 811
4389 2695 275
7234 401 754
7541 3452 387
3433 2264 10
1399 1437 593
5345 9725 789
7775 1885 893
7520 8071 122
7987 9797 703
2642 367 487
413 4597 164
8226 9865 574
447 8709 646
7783 4164 922
8619 9670 22
8250 5295 244
4846 4924 492
9638 6476 321
1667 4020 282
2511 6973 385
5934 1441 638
6541 7474 102
7531 8160 834
5915 1906 756
4365 9312 718
194 2270 1000
4938 5575 912
200 311 591
6191 7120 788
1992 280 406
6134 2156 683
6389 6403 348
9083 6088 843
7469 6795 356
5926 481 354
954 1284 870
1270 4933 750
2257 2397 447
3949 1624 833
7243 9531 406
2115 2754 520
672 4996 590
8532 170 759
1839 9489 31
6915 855 921
8191 4911 996
7671 1814 535
6490 7303 714
906 9110 645
7762 2803 512
3061 7817 341
6693 2247 27
803 5124 754
4510 26 825
5481 172 831
8889 5828 279
2755 8194 811
1587 2769 218
9747 6373 379
545 126 695
1907 8491 45
2971 9371 74
7419 1959 952
8976 8561 98
2443 8622 667
4651 9302 112
2929 2694 828
9806 6015 541
3338 2882 420
5408 9935 342
9839 6208 103
5816 7573 441
5759 3508 299
3460 6891 794
5 8896 705
8643 274 920
9242 5102 785
606 7416 346
2124 3565 792
6006 4573 472
5355 9809 894
1877 5940 957
9415 8858 381
7862 5460 209
9795 4949 826
5749 8522 897
4733 2701 542
1424 4764 978
6039 5498 461
7808 5708 357
3267 3134 608
5776 4581 301
9615 9530 775
2594 5507 392
8669 7255 264
2986 1492 738
1800 8237 141
4006 4280 929
6855 9640 375
358 7648 285
4405 2414 933
7124 3150 852
3158 493 164
420 9635 181
2823 4785 650
2898 61 275
2476 166 648
8437 9443 806
6728 6599 478
6109 211 121
7675 3931 759
6874 192 488
4714 375 539
5059 6801 202
4508 5121 649
9510 9821 741
7045 9161 564
335 6212 728
2028 7615 557
5380 6310 135
886 3376 18
4083 7226 439
5706 7355 84
60 3990 613
9958 5679 729
4726 6224 24
8568 6873 27
4268 9431 356
2455 198 566
6728 6794 164
7679 7436 219
5367 765 122
4667 5986 570
4451 1268 921
1934 2390 810
5975 9007 648
974 4406 378
6912 5609 762
5646 8403 681
1939 7364 562
7619 6164 682
8661 8883 887
3279 1544 172
6380 7011 522
6997 2575 252
8590 6649 805
6671 1075 431
9448 9247 837
7525 321 938
2380 4958 360
1661 7206 223
9842 5204 818
1900 5258 201
3375 2804 315
9771 4436 799
7578 3904 72
3747 2063 561
7506 6055 477
1442 7314 627
3713 3581 966
7911 713 445
9621 5310 29
4417 9762 426
8676 7010 879
3676 2825 955
447 4042 353
889 4967 369
5349 4663 382
4503 8845 214
3755 2522 39
4859 4618 5
200 9477 699
8401 220 300
8613 6437 184
1494 3949 820
966 768 225
4695 6804 364
9259 1640 983
1358 553 341
7631 2490 626
4966 8595 35
2272 401 653
9247 5787 973
6874 1570 678
8870 5365 408
1070 3400 489
1979 2882 943
3850 7600 261
9471 7705 181
3053 584 348
4685 7126 179
1337 6974 798
6453 4110 174
1819 9624 796
5765 5227 789
3371 1934 64
7680 2596 644
1049 2548 853
4833 7855 837
5130 4480 720
2119 9972 330
2517 2289 644
4898 3460 951
6687 2915 202
5491 5502 332
4455 9466 208
7482 9475 66
3567 1588 175
3379 2753 923
1400 9911 246
3634 4525 531
5335 2417 779
8567 2777 521
2862 6453 209
9040 176 965
728 6530 259
6365 7399 882
7153 7889 618
1559 4433 745
4917 3098 580
6982 2882 948
8068 53 79
6912 1276 339
1312 9014 789
1762 5517 290
2289 7526 919
1412 3137 883
9671 1836 126
8896 6384 341
626 3858 196
7716 6984 714
3034 739 794
2818 2981 483
6995 2295 196
8898 1480 790
987 3256 674
5470 3258 304
7054 6460 303
2865 5632 355
9704 1064 739
7814 997 252
9144 1849 483
919 8739 443
7086 7243 610
3772 17 175
776 4802 821
9365 8781 110
3073 1584 744
5102 3935 900
6586 698 716
1408 1663 522
2398 7574 233
7617 4108 477
5480 5263 421
6597 2015 986
338 5646 311
6840 2454 179
5456 5164 946
4764 3130 680
7055 4356 454
9176 4401 396
4180 3838 48
9925 5264 661
7931 942 544
1965 283 516
1368 1323 742
9719 3853 855
3648 1529 324
6594 2695 497
7555 3885 145
6073 1102 644
260 9063 206
8625 5751 46
6520 4932 811
9370 9752 138
8056 4854 820
481 6689 467
4332 1145 837
9294 5954 928
8976 6944 619
5319 5279 411
8351 5707 645
2531 7838 477
5459 1768 68
9983 3955 618
2121 8236 206
71 1362 728
7394 5210 605
1207 4870 345
5611 8355 654
8331 6746 361
8523 8144 489
9377 9860 800
5377 6395 909
5062 4893 982
1018 550 329
638 8097 960
8091 9404 949
7105 7171 597
5404 2210 120
2880 5862 871
4689 9493 554
4691 4896 443
5887 466 721
8173 5530 346
4380 9513 251
8150 4320 12
1308 1597 908
7688 4752 366
346 6884 32
781 2510 58
7397 8236 607
2085 916 507
4613 4084 94
7727 6971 677
6363 6019 466
429 8647 276
679 3984 92
4075 5269 216
2387 2384 848
5359 9314 734
4760 2274 844
5379 271 131
3126 8992 17
3509 3428 99
2056 7219 900
1349 4941 847
755 2595 856
5523 9404 594
7930 7891 806
1495 6261 334
5516 4377 431
3978 2540 988
6651 2942 923
8523 1464 295
8259 4789 392
4505 4644 426
9996 932 667
5991 4565 719
2167 484 638
7355 4062 977
7264 7833 318
6563 4109 945
5305 7489 960
22 8453 939
651 6908 275
5322 4748 499
3014 2522 312
9194 8387 302
1743 4381 619
4789 8655 540
5656 7870 948
5477 6953 726
1374 8175 713
2376 8723 71
3275 1039 221
7034 2572 923
9410 2181 111
3830 5400 511
3956 6114 596
9158 1174 143
2024 7820 364
1402 5871 886
5041 8877 90
4922 8226 819
9490 6600 65
4499 4377 492
746 2468 549
5810 2788 292
7753 4144 97
4382 1680 455
3247 2943 923
5792 402 524
1378 3554 694
9733 5213 102
4704 3951 396
5579 7284 568
6714 782 251
3490 3814 496
3162 9310 658
1692 7400 698
9841 1907 581
9742 9095 660
640 4407 719
7749 1599 69
8204 489 938
3357 6261 837
4805 5444 537
4387 26 472
8493 8943 0
9647 843 789
7594 1422 826
517 216 1
2338 9423 477
4120 4499 834
9973 8313 984
717 1922 318
7788 6328 730
2345 85 31
3213 3269 538
6413 3980 854
7288 9383 914
3406 9288 705
9826 3766 637
3626 1737 862
7727 6765 191
3236 1083 787
4872 7577 417
6126 3527 592
5333 4501 350
7654 1968 651
5414 850 936
1045 7536 925
1709 3201 537
1156 6812 526
2462 3788 565
8513 7000 142
2531 6372 294
3945 2334 335
3280 5127 429
8529 1059 605
2964 7842 163
3402 7398 684
591 5685 157
6466 5059 902
1705 2613 560
8119 2150 625
7408 6364 520
9061 1984 373
1681 2519 645
6814 9761 153
9970 411 446
6209 9274 691
718 9965 846
4191 3116 110
8982 3518 562
6799 3297 921
6873 3029 486
7442 4235 835
2896 3336 906
8031 2128 720
6189 687 180
6725 4897 886
9104 2959 702
5737 7835 977
7931 9053 329
5202 9185 302
8241 6683 920
9215 1310 417
7031 8874 489
7218 3976 861
5625 2099 414
1546 9316 217
5904 2840 802
6633 7387 311
1071 9202 638
6330 4932 585
6202 1684 405
3500 5495 969
7384 1190 978
578 8562 631
7635 3892 225
8369 3506 713
1876 4379 144
784 8148 649
4709 2786 631
3769 3713 425
2708 1921 451
6669 1071 248
6736 7168 938
4989 3333 118
7545 9080 930
8817 863 740
6275 6570 554
1872 3576 776
6824 9969 456
830 7619 562
2947 655 592
3799 1977 358
193 9133 315
2935 3070 119
62 9749 219
86 4125 189
5298 3161 741
2010 3332 715
9912 10 860
8320 2923 436
4366 6079 365
7086 4555 957
7895 2102 116
8426 6583 110
4141 1375 714
5688 9992 467
1788 2021 556
5730 208 626
