2316 7047
2104 10 636
910 147 94
909 1032 842
1068 1798 548
240 1684 773
1052 58 24
706 1305 421
231 1090 303
520 1295 90
347 2207 80
465 319 629
54 1668 967
680 2265 293
903 246 691
2091 1132 161
88 1844 940
1048 1024 324
1694 227 139
187 1244 148
1088 2216 698
1109 1240 394
273 330 641
2146 2003 945
1656 1595 943
2215 1515 84
3 647 235
1403 1725 775
1522 49 192
1501 980 853
445 352 804
1461 1337 151
2170 967 809
1266 859 335
40 1452 203
1430 1823 110
1644 479 997
1605 1511 150
2100 390 700
1531 2295 177
1695 434 853
1872 177 192
1748 203 692
1700 1476 227
1790 1983 945
791 1031 158
365 1790 363
1229 983 960
549 2299 698
326 1994 923
4 2090 68
876 19 604
1794 1031 55
272 1886 398
2219 1404 321
973 143 937
1955 1398 401
205 1652 570
88 1967 280
166 263 93
398 1847 670
52 1851 540
1468 1245 179
902 1707 870
606 181 991
722 165 586
1891 217 842
444 1731 895
2076 230 809
1049 1772 252
526 27 748
656 2265 309
1504 1926 653
1711 1706 549
178 1531 959
1436 949 149
229 1084 18
1460 389 695
1650 75 780
250 1234 215
615 694 716
1068 1853 594
1776 1787 468
461 1741 171
282 1558 650
1719 876 383
320 1943 454
1635 1423 669
852 1433 718
1554 1110 951
1534 1366 634
148 190 641
424 1857 714
791 947 82
1493 715 448
805 625 201
1093 1120 190
319 1648 556
874 1994 147
21 909 956
364 143 548
1525 439 901
1495 1309 411
966 129 711
804 546 215
606 1196 453
1815 244 813
811 38 683
802 2023 712
2192 222 397
624 1933 711
1541 1407 370
127 1300 915
175 1032 646
1412 1197 90
2030 2181 959
613 74 328
2178 2189 336
318 580 498
979 2185 521
727 1161 554
779 1419 662
2253 299 470
1571 498 1000
2285 2187 543
220 2056 596
1054 1163 291
944 1892 256
2267 1452 717
2076 701 912
1684 848 147
1172 1856 53
1482 2069 465
1044 2213 215
1864 1952 18
161 1235 829
1479 2232 841
1458 314 214
954 1883 424
1131 1358 629
1826 1057 126
1566 724 259
10 1736 391
333 743 855
1634 1971 311
855 2278 155
1130 191 182
2258 1859 101
542 314 115
1977 264 61
1409 1998 717
2105 169 162
2044 394 856
2242 1347 173
1554 1934 485
446 1004 335
181 823 139
1008 1121 933
1396 1562 515
1898 667 498
441 1850 174
1383 908 941
463 1828 270
1319 755 863
2236 513 865
2239 2216 855
211 1116 67
1250 1068 131
508 2151 728
1846 2014 105
100 477 534
683 732 358
1098 353 255
1071 2171 840
949 786 312
273 1539 190
1407 2216 482
1054 1257 345
330 7 643
737 111 774
1431 1102 127
1207 1911 579
1236 743 12
884 316 898
465 1626 837
1189 2217 418
1697 1764 868
1257 1238 497
1446 1291 313
627 2240 29
1239 1388 767
207 1676 382
1846 1103 598
735 1168 210
1971 2175 82
1073 1530 847
1336 242 789
2296 585 660
1623 483 553
1853 2256 440
1463 312 939
675 899 462
1734 1217 470
202 311 833
2029 1152 495
2247 1704 721
536 1392 442
1738 2308 793
899 1747 613
680 1325 121
68 265 446
536 45 520
2278 2039 731
2243 1062 153
205 925 708
79 962 51
294 2207 357
1172 1237 836
1928 813 618
1766 1957 172
1896 1012 568
1818 1154 345
834 782 33
1363 1425 231
91 361 735
923 846 726
1517 2160 922
2288 1154 280
571 617 918
118 1157 399
79 901 284
1049 1206 261
869 271 949
1929 801 301
1875 659 171
1135 1539 652
1111 732 958
1555 1427 216
791 155 123
1344 1665 734
1334 222 548
1598 2052 866
1450 1024 301
2244 702 836
1266 2110 220
1006 621 663
1128 347 920
81 595 431
209 1943 668
587 410 385
1871 2204 10
1315 1158 674
1433 13 466
1065 1691 496
2020 1558 813
1784 1165 693
578 2245 381
548 1474 935
1617 79 29
420 2130 778
1274 1075 454
1690 1135 269
723 1003 213
866 2078 257
1733 766 825
450 414 563
2112 1926 11
2184 1038 101
2281 246 660
576 489 770
1441 901 103
795 502 311
1264 510 232
1705 739 114
981 806 573
2051 578 421
637 1711 539
463 572 906
1322 2161 92
441 2268 959
860 2175 574
230 2105 272
635 2140 715
81 1618 780
541 771 479
1198 36 25
1534 1861 597
1219 1618 669
1378 1106 943
1350 1836 533
1982 1933 173
233 904 15
412 1430 523
836 1354 652
2283 2111 972
1685 2055 540
774 402 506
1595 1056 711
1549 1742 538
876 1847 231
1682 1287 348
2216 674 224
1030 243 302
1068 322 841
957 148 642
1100 2119 413
1440 1617 701
1935 1763 757
224 1473 743
275 1994 608
1757 249 899
345 1120 954
1771 1841 661
91 682 687
2178 1319 270
2267 1205 40
655 1424 345
977 279 255
2099 1972 750
1420 1596 505
53 51 868
1378 409 82
1896 601 605
1840 1948 752
2013 1047 694
1678 202 499
2142 1346 691
522 2213 891
2007 1126 616
733 702 21
2169 1202 656
2001 1335 482
173 651 450
282 458 891
2095 837 337
1862 2008 922
608 48 354
2294 514 58
333 151 565
2185 1097 962
1381 414 149
1695 2113 935
904 2047 46
878 428 503
1994 1120 345
763 1231 47
2005 1896 584
408 729 736
2164 1468 56
1071 172 130
816 1518 80
1520 1942 833
1724 1793 541
1969 1443 362
1572 304 672
1006 1649 533
479 2251 122
159 94 778
1470 2116 8
197 1491 932
2264 1125 754
1136 1154 480
1208 1963 68
88 1482 846
188 347 279
959 1517 14
239 1595 200
1356 1108 641
793 421 628
1852 544 620
1090 609 568
648 957 658
299 1810 182
1580 1071 908
1884 1647 31
639 519 318
691 1745 322
1184 655 173
1644 1085 899
549 1056 771
1445 2026 296
2114 1453 792
361 2154 622
538 849 73
1667 1751 728
1577 2209 524
699 1442 477
1562 782 921
1288 979 317
1248 841 732
1746 2029 588
573 2110 176
2056 745 953
1049 1015 384
1793 2293 900
1 1506 794
1629 2011 39
1838 748 786
265 1894 1000
2070 1700 328
2248 1150 575
1747 713 748
516 2305 764
379 391 212
385 1715 969
1791 201 2
1515 1703 634
649 1888 177
1569 483 313
2126 196 552
534 52 942
1443 196 985
2050 807 596
493 157 428
3 840 381
1049 1995 779
908 385 170
1704 1258 396
45 1877 125
1670 2158 933
1278 2163 213
1844 2096 463
2105 1963 138
390 192 68
289 1322 869
1726 1286 834
2314 2083 256
203 779 380
282 514 552
449 477 156
1023 320 988
296 2116 326
801 1157 239
146 898 401
1319 1369 37
1094 648 670
1168 1133 545
363 1180 528
2310 41 140
1527 387 571
997 1613 625
467 1465 87
711 1513 144
852 933 971
322 816 901
1491 1113 86
1365 417 696
2090 621 899
1273 51 978
48 222 958
1058 1140 159
856 1153 769
651 1486 253
1574 234 995
1477 958 197
568 2154 910
778 1247 552
2145 2056 800
1262 733 795
1471 2040 757
2126 1165 629
2302 1993 193
1065 449 610
2205 323 24
2305 131 350
1347 52 26
1161 1890 694
2181 911 695
1372 1417 710
2192 909 697
2061 834 485
1696 642 666
872 123 612
1160 1840 604
643 1153 888
1323 1014 117
864 644 239
1033 1547 678
1480 2161 364
324 1522 148
1075 289 842
2152 1042 951
2033 1541 175
547 1988 240
1745 85 267
2237 1646 18
695 825 513
799 2198 389
1239 1385 362
616 571 546
604 979 22
391 2233 429
942 259 168
1599 509 728
1540 1873 435
1820 1293 120
739 419 860
230 692 843
2028 1951 697
996 329 399
759 1982 541
190 392 177
1172 1019 129
527 762 726
152 1848 771
1099 1150 611
1214 1856 309
1725 2117 327
678 1601 658
1408 144 817
1778 541 993
1789 1215 240
814 56 653
2289 2314 370
661 1718 391
1330 1635 397
1462 16 841
1890 2257 358
1195 1008 964
1738 576 36
2115 1685 499
889 559 203
1462 1871 528
1075 316 147
1565 1564 525
546 1277 248
983 1013 145
342 1665 206
2016 1476 772
986 1935 941
1400 907 556
419 1486 229
545 1006 682
165 191 656
1904 664 790
2009 1853 492
87 2300 271
1446 1262 53
1647 644 429
787 1093 922
2041 313 845
1909 1720 422
2294 1828 289
547 1594 866
1571 1055 511
435 1719 806
592 390 639
453 713 941
2179 1314 275
973 259 370
259 1554 878
1635 1630 35
1201 634 554
1149 1259 667
1398 1572 564
2196 13 380
2051 1517 233
388 1981 767
2234 354 190
2147 1988 115
949 1003 343
1637 276 80
1069 1384 261
1605 318 90
1868 1425 936
1822 179 242
871 966 234
312 32 135
567 1571 585
779 2045 20
1134 1593 230
1574 166 373
1796 490 917
2307 664 124
1824 1677 927
197 358 522
395 1189 230
2112 619 58
1538 1643 649
359 154 856
2221 938 112
376 706 621
1721 754 471
476 1288 888
1424 1088 671
1742 1682 406
857 1637 469
966 1995 403
1894 274 27
2058 1110 702
1837 2032 758
380 1014 289
438 2257 697
2217 694 916
277 2230 109
1931 1129 367
1157 1057 454
1538 1088 654
2149 330 823
1963 100 302
568 1967 986
1837 1109 870
1722 1642 52
1379 535 66
2204 683 175
2111 1705 355
1331 1924 284
1883 1783 938
2017 756 27
133 2312 162
2200 595 979
835 1390 29
2095 2223 360
1129 232 18
1253 1550 908
2044 522 427
1155 1771 159
2194 888 459
1942 2264 942
498 803 605
2110 1862 214
100 1253 46
1359 1270 304
277 805 947
575 260 134
107 966 780
826 4 470
1905 599 532
1104 2068 700
623 384 149
1148 29 194
1770 2015 14
958 1405 566
1088 651 53
621 1855 492
2139 2124 777
844 958 296
1298 247 72
1613 2229 520
1745 2270 279
1190 345 70
1755 1767 797
847 1216 635
606 1688 400
1259 666 702
1155 612 350
324 747 100
1731 1032 526
966 1440 949
2178 726 432
1484 449 714
1560 1476 663
190 2168 9
995 1812 661
947 2297 274
788 2040 447
97 1864 746
1682 892 523
544 2062 880
1332 46 455
1124 287 500
1418 908 832
1293 1336 687
2026 2206 179
374 1043 566
34 711 778
1383 1202 322
1003 1459 251
1776 1925 403
1326 76 432
1454 70 108
441 41 192
64 1129 619
916 274 388
983 1801 762
2244 827 107
1088 1792 340
50 1307 969
36 367 868
676 2238 528
480 160 329
1280 1121 441
358 82 15
1631 1859 25
834 2084 525
761 159 806
1468 1048 34
690 259 453
385 1069 968
1848 555 13
1695 946 769
1013 2297 107
2171 2050 847
1506 898 322
1699 1006 616
736 2077 651
2057 1137 190
2208 1357 308
111 83 274
2216 1140 415
1344 2136 925
239 1241 190
1373 870 351
248 1515 130
2048 1732 85
652 793 337
1708 330 984
422 1203 269
647 813 340
155 1338 705
1504 1659 123
1736 810 223
236 1278 349
1272 11 526
355 1781 74
1748 1247 275
576 951 680
499 1948 375
672 258 434
1080 1264 641
1135 1242 794
1805 2221 288
618 652 576
1853 486 414
39 1347 476
138 1424 555
611 1887 309
1991 1242 689
1725 1267 837
957 1318 828
2161 555 153
537 801 117
1375 2189 824
1564 2048 139
929 644 608
1307 252 923
2136 1912 300
1331 304 752
1651 311 767
555 898 734
2190 304 458
1394 2126 302
707 2063 559
1711 797 79
1230 1178 3
1684 361 515
703 694 173
672 1654 252
1582 1394 96
1012 1127 520
341 413 786
741 29 450
547 1808 302
1591 1841 796
1041 1645 362
1532 485 981
862 2129 846
2017 2189 213
2184 1237 776
274 1790 260
1049 1624 756
958 1041 268
450 154 162
213 1416 475
231 1033 738
1793 193 320
977 1596 626
1220 1275 376
927 505 401
371 2104 245
482 2011 417
162 1334 642
667 856 160
1165 332 911
1029 1259 466
950 494 158
444 232 729
659 1247 892
1816 328 175
579 1974 285
1742 411 767
1688 977 395
1585 1105 597
1862 313 877
706 1896 681
173 2278 922
2187 772 786
694 278 499
753 1973 636
1162 1368 585
1914 345 358
1519 1321 320
1846 741 945
1693 344 507
1904 410 274
1559 165 232
1529 1186 825
1670 170 75
24 2072 514
1216 1850 833
1311 390 358
450 1337 585
1552 856 666
173 1204 303
1041 1992 784
219 1086 628
376 1971 291
631 975 81
1105 1765 718
2018 1018 83
1887 1289 12
1021 2240 620
1944 930 586
1363 954 30
1263 1680 966
1123 1068 397
974 223 192
1645 2147 1
260 1732 767
394 421 142
103 1716 380
1143 797 153
1318 1376 914
2217 1222 738
1812 1244 168
1186 1710 882
304 2189 691
1433 2015 122
1435 1041 559
1229 2107 515
1040 1287 284
2076 165 920
1769 1114 454
1120 38 127
1927 959 17
2312 1823 472
1378 1337 950
564 1693 42
669 234 198
833 78 726
576 1445 83
558 947 215
356 226 456
554 937 5
1880 1668 444
34 934 403
344 316 613
1537 755 228
932 63 160
1842 564 455
779 976 770
1011 1636 988
1811 2309 239
1531 167 714
2297 1896 308
1320 210 491
1194 1549 932
1621 1647 416
2258 2035 252
1467 180 113
1211 1304 445
736 1933 527
841 2078 351
1158 1401 315
150 1070 168
96 821 100
576 1907 218
1208 2014 230
939 2114 188
154 105 24
1422 1682 676
855 839 774
1188 570 467
1966 1456 414
1508 2313 699
2198 194 966
226 1757 957
1262 1293 612
374 791 837
328 1951 335
719 453 191
921 1857 417
836 2079 353
1465 526 416
1137 1330 282
1598 1494 484
532 110 875
2225 1536 897
2179 148 983
1448 358 323
2309 987 452
1199 1621 434
2048 1389 433
1077 1107 547
1615 2255 41
1623 934 985
1831 1265 143
629 2068 477
138 471 32
1091 1613 844
508 310 953
989 898 68
374 46 109
417 1857 264
506 632 852
656 1153 173
682 912 637
198 1446 644
2227 435 413
427 1614 659
196 1120 452
1554 1180 827
137 213 948
2016 1976 923
385 2239 862
1046 321 552
488 922 13
2015 1696 210
758 2016 687
629 2283 597
522 1103 904
1576 425 855
1036 308 469
313 1395 49
1834 1114 282
839 2306 80
1273 1833 348
625 393 58
674 495 692
696 66 655
1905 690 626
2217 2229 183
1501 1614 86
978 2187 569
707 1848 719
498 621 332
352 2181 979
1723 2058 554
1377 1160 716
622 1809 608
2259 1760 944
1662 780 36
1917 195 357
590 2230 203
1336 1524 659
288 134 523
1367 94 986
224 1846 607
1075 261 916
865 1848 205
1053 905 29
1468 1746 409
281 364 397
1168 648 204
1203 235 694
2124 292 258
776 1572 474
1775 2144 758
111 1194 66
1585 1332 855
1095 2199 683
1411 1571 799
1284 2077 539
811 1851 407
2193 407 20
605 1684 777
1816 2171 581
608 9 924
1339 180 2
1800 1987 663
298 2009 699
2177 207 254
1099 1838 222
801 126 533
414 2270 727
1327 2304 305
473 672 328
501 491 438
879 1465 140
460 1476 475
544 175 936
1605 158 701
551 2213 909
222 1853 60
815 2041 996
945 1394 605
1091 1858 945
248 1305 427
775 1655 40
1599 797 943
379 120 213
1528 491 704
2149 1729 877
2082 2114 334
983 2205 966
1483 1930 823
1029 1773 634
2063 1560 179
1903 1407 947
1052 1956 229
216 1156 262
994 252 806
1425 972 203
1645 198 342
474 1883 296
981 1789 797
1851 2198 78
24 2068 671
1916 1203 753
916 1348 661
2056 1982 669
2057 1199 307
1708 1223 444
56 94 713
367 1192 377
2268 1172 183
323 599 707
1600 568 676
133 830 862
1270 753 934
69 2311 153
170 751 383
431 1577 616
640 1942 843
1212 2273 781
2057 1805 799
422 2085 942
1339 408 975
1779 2150 631
626 325 311
215 348 754
1464 136 511
840 1867 357
2269 96 861
1806 1116 858
953 460 986
882 530 404
1739 471 840
104 1367 906
1392 153 850
1419 600 691
455 2139 280
19 342 426
1144 1970 917
803 1980 687
1772 2177 271
1237 1011 907
1802 1259 843
597 1054 571
945 157 905
366 676 170
381 2157 409
234 1157 94
2117 1469 806
270 897 509
1227 749 175
1117 416 405
1355 1456 565
168 1979 255
720 2139 291
107 1392 761
1200 655 327
657 1135 12
185 1284 177
188 1997 158
156 1505 803
382 1242 95
920 569 979
894 890 974
569 249 73
493 1385 953
1408 1136 910
1054 281 875
2257 337 660
1510 1185 282
2027 773 36
1514 2163 874
2289 862 87
1932 540 670
294 749 526
1034 1510 796
682 2020 545
1526 1865 815
1076 1652 638
1976 2276 754
1236 640 86
624 1452 110
1883 1162 858
459 1846 900
1022 1461 363
1879 135 322
1054 569 342
2029 2002 778
905 1361 245
2190 1039 8
2079 1467 474
1323 651 714
1224 1525 737
1037 849 838
2028 1798 54
681 1807 928
1862 1379 745
2072 1568 888
1553 899 598
112 1582 223
849 408 500
872 1651 386
931 1056 919
1945 799 976
1937 783 915
1927 1107 743
1737 391 811
2227 1716 125
247 635 419
106 2150 534
1081 2275 942
2296 503 242
1761 1384 522
1625 394 172
1810 1104 277
1219 232 437
1444 220 598
2079 1010 161
1233 303 808
1084 30 711
1649 65 902
1747 933 455
1301 1577 547
203 1571 553
1890 586 756
1943 2303 420
1129 1706 434
1484 436 510
1635 878 26
37 456 259
1951 519 341
1504 1918 284
1084 852 274
1383 463 10
514 2272 191
1478 1341 668
1068 2040 778
1438 252 798
542 1638 8
1265 2271 41
2277 684 526
1668 958 632
251 226 980
2257 69 118
1946 1449 715
1026 919 498
2308 472 428
823 89 303
1478 1735 964
917 888 577
447 2099 468
1072 1815 53
650 1537 68
275 829 549
1644 724 852
1423 117 875
83 140 428
938 1412 506
1909 2233 737
61 1480 573
1065 1985 342
166 1546 313
1084 1220 966
1672 649 972
104 1401 868
1217 692 819
1135 1364 565
2032 1180 609
353 850 269
971 1408 601
1222 1715 728
80 1546 5
390 1518 931
1835 348 352
1999 75 887
223 1372 373
2147 448 335
2096 2285 626
2173 1630 561
190 1543 480
398 450 763
336 894 191
1330 1927 848
1955 606 161
2011 1902 671
956 1418 917
697 941 80
745 1508 119
1370 1012 872
785 1696 231
320 2151 162
1250 261 23
1508 797 803
912 1873 287
1775 1888 199
2160 664 341
204 2000 43
2238 1918 969
1149 302 473
1254 462 467
343 1284 985
1021 1301 662
1287 211 213
2192 1162 18
933 285 912
65 591 663
512 558 488
365 265 332
468 2025 817
565 749 635
1404 328 178
1993 2111 511
1925 271 991
438 1145 878
1426 1292 162
306 1920 746
923 451 25
1282 1728 54
1301 1472 347
779 1375 111
1773 292 970
1676 1819 49
795 637 808
1985 106 505
2065 1073 912
42 1976 482
2028 1761 271
1798 1951 48
1584 1802 249
709 752 426
175 292 439
308 1025 47
527 1014 982
253 1844 98
2228 1281 379
1952 1677 415
1397 716 956
2059 2096 265
1183 1943 40
504 327 803
1331 838 992
1306 1150 83
806 321 58
655 1298 601
1146 1778 546
1883 884 346
1422 814 600
487 2142 406
1650 762 475
2098 1526 685
436 1461 862
546 1385 67
151 822 660
1390 1965 278
1693 796 606
437 1239 128
1474 633 589
2287 664 322
758 152 212
1374 1909 233
1475 2254 772
107 907 969
599 1531 754
2140 622 33
1337 125 269
264 1726 274
2061 1838 831
1949 1132 900
1581 865 143
1687 1203 938
1573 2252 920
1972 1848 518
1519 397 278
1402 6 799
1173 591 267
1417 1696 18
1413 542 515
147 1875 111
1241 1489 362
222 1973 621
427 1165 656
735 2281 887
1292 660 436
2201 2276 857
1088 1143 943
924 964 304
921 2308 816
1743 308 652
679 816 537
309 1029 535
565 1100 374
195 233 79
2232 487 175
21 1070 112
1857 131 493
1292 2234 996
1806 1678 3
2175 1421 995
485 1834 461
1268 1054 881
1693 1379 838
1365 186 23
268 1446 343
590 328 349
971 2306 778
542 84 255
2097 1861 645
2304 1889 814
1859 1092 540
1362 1949 40
408 910 512
1091 964 48
1294 1488 434
329 54 365
1293 1942 418
1752 1235 92
1368 1207 565
1808 1361 928
887 396 398
534 733 1
892 2290 990
704 1239 879
1122 97 35
1044 1449 571
1926 76 972
1702 176 626
2093 1802 290
1660 918 544
817 1668 732
1622 853 631
64 143 460
304 1248 134
1144 582 487
234 647 658
1425 2042 148
1934 764 416
1799 323 324
1055 6 777
2025 1133 544
794 955 908
1560 55 508
1369 1353 304
2259 1619 698
716 1754 275
940 2165 34
567 1212 339
353 357 172
274 2068 705
299 1010 369
65 867 638
2127 189 681
2187 739 526
1666 508 845
160 367 230
2079 32 314
1155 1663 377
947 1753 281
1981 759 708
1974 1626 420
208 1930 909
2075 1355 755
1044 740 78
2220 39 623
1468 343 822
647 66 585
1038 321 54
874 12 421
629 2174 281
1688 545 144
1506 812 897
330 1717 346
1558 1659 219
1789 903 492
774 2054 679
1921 315 759
1732 316 766
1385 380 58
2314 198 124
1577 651 143
2070 1148 795
860 1474 569
1308 1539 21
1728 2195 410
310 378 536
2035 103 339
1165 1950 466
647 36 534
1087 721 76
1411 1378 746
302 630 0
1080 2 675
227 229 808
219 188 975
296 146 412
911 378 566
2073 517 987
2117 2288 925
354 2233 772
1430 2066 7
1164 707 193
1304 1443 59
296 1126 136
1058 1727 784
1185 1430 664
400 1402 914
1629 415 919
208 1874 399
606 790 58
501 1504 195
35 579 53
202 569 350
130 337 714
302 224 440
1054 145 134
1726 1415 104
1128 1072 144
324 677 608
976 1610 995
1867 1398 281
407 265 634
685 1510 620
2227 386 223
1058 2003 283
1050 1668 827
536 626 247
502 761 662
1092 1372 464
1773 765 313
1042 1203 13
1756 1625 709
1492 2134 560
573 1904 642
1519 602 538
1282 1665 915
210 1208 548
2085 1729 46
521 635 830
2170 1918 60
732 790 715
2287 2010 970
1226 253 236
159 12 437
587 241 540
2130 1981 796
1615 101 213
601 1621 684
2183 1292 830
278 501 390
2215 1375 954
1105 1014 69
447 1906 459
1286 216 858
2198 1412 144
1327 2182 789
747 1399 968
733 502 447
579 174 59
334 917 270
203 315 966
148 623 159
1949 1289 494
1950 1027 319
118 2251 290
701 735 46
1690 43 109
555 298 407
813 1130 181
1923 28 881
161 1507 35
1745 2010 990
1731 2132 223
1562 1455 279
434 1715 566
1977 1067 5
1600 453 192
510 428 991
1723 329 222
576 312 233
583 834 149
142 1795 326
1697 2262 964
428 423 504
1817 847 921
1988 1246 266
2273 78 351
761 1873 454
1046 2173 818
965 1502 736
1903 272 551
355 1613 149
997 1955 379
2064 27 39
1535 279 689
134 1896 953
173 1885 893
2135 1429 181
1202 685 226
926 334 670
1368 447 98
1890 920 843
2165 1076 603
1567 1521 119
886 1358 745
181 805 226
477 114 625
1986 1950 142
294 789 634
1843 2310 380
588 2209 14
292 41 84
781 1679 42
1581 643 810
1961 1798 492
520 1257 867
885 537 23
1214 219 428
2115 825 43
1155 25 223
2139 1703 283
1776 1736 990
1549 1644 880
1885 480 923
192 600 880
1105 509 619
310 895 35
2080 662 753
730 551 672
908 168 997
991 845 691
1806 271 586
2272 1149 928
59 2211 508
348 1088 700
468 96 529
1256 1903 774
25 2296 860
544 2191 992
168 848 923
383 2183 582
1513 883 954
1954 1233 484
179 1558 15
1791 893 336
604 1584 77
1425 1240 905
2263 2070 617
2073 2309 984
2068 1580 419
741 1910 485
2303 219 872
151 2302 241
135 2198 78
322 1330 665
1238 1030 493
234 22 513
2285 1592 765
1756 651 924
1894 952 567
41 1013 210
1783 449 343
626 667 356
601 2206 75
2015 4 697
1676 854 263
190 1140 545
2252 1511 720
1386 399 288
2303 1158 851
1000 1184 858
1177 765 907
1317 1928 966
2255 1770 338
676 892 567
501 2183 366
578 1599 259
820 2213 403
1779 1461 478
873 1244 51
1122 573 247
192 563 496
1004 2130 34
1171 492 285
608 628 420
441 908 581
1132 612 578
73 2169 245
604 2081 439
1084 1652 301
2225 915 476
432 2054 723
806 888 982
139 254 272
225 2139 478
877 1608 193
983 1284 829
1733 1622 436
1208 200 667
460 1652 108
1290 469 346
929 216 377
159 2253 946
389 128 673
1210 2106 235
65 356 782
1605 1598 940
1869 644 745
2111 293 396
1195 572 816
1920 1265 96
1412 1997 26
1748 1048 537
1897 2241 974
727 1744 97
1002 1217 296
1566 723 760
63 574 540
1494 1365 346
2061 1955 50
2303 1622 571
423 279 590
628 200 645
1865 386 267
2217 1564 918
1581 1449 298
786 233 538
1673 504 559
361 244 792
1208 201 520
1154 1184 19
525 498 930
972 1803 240
897 581 585
1436 825 733
2158 614 657
1667 605 853
1759 2303 833
958 1589 105
263 1867 747
242 1483 936
396 1512 847
111 918 14
113 1053 473
1918 2096 958
1197 552 691
1824 952 751
403 485 122
873 1476 324
541 1558 916
932 1034 372
196 816 652
1267 1586 546
1516 340 75
2053 1095 149
1256 1503 859
172 893 96
2233 571 775
1081 1699 237
811 1498 131
1811 192 108
1945 446 678
79 1761 623
1027 211 981
1648 515 531
458 117 295
1784 2058 113
1233 1902 288
196 686 790
404 2070 870
368 1525 863
1063 1485 823
300 102 766
2107 84 48
1795 1087 645
1003 297 541
1795 668 806
516 2210 45
332 1305 314
2215 1008 608
572 946 544
1365 2170 821
2033 1747 564
1669 2032 323
513 1032 298
2264 696 880
546 1620 940
266 1326 95
1413 13 731
1258 1058 228
1432 1824 927
805 1754 789
1222 2310 607
1159 140 812
1727 1395 63
1169 2301 452
383 465 377
2036 1505 286
1656 91 895
95 1381 690
215 440 634
1587 1313 257
370 3 397
341 1992 894
2275 1833 728
2015 2166 370
925 1260 871
923 1108 626
2152 1973 793
1790 96 793
1543 2131 209
1133 557 521
1154 1195 438
771 773 168
1071 1813 503
221 944 420
1368 785 238
641 1220 541
757 1147 375
1663 34 371
1359 1082 519
1934 1330 409
1020 2039 277
1046 1097 800
105 495 825
774 1981 563
2311 356 608
1347 1103 190
272 1589 778
2052 1760 972
121 79 343
2092 1298 834
1580 2302 148
362 23 967
631 1481 672
1747 23 523
1119 572 936
2055 1359 508
435 342 692
639 1873 746
1119 369 579
161 2066 252
7 1043 485
1865 504 735
864 1652 213
304 2280 833
793 1910 519
886 1147 738
1784 2097 925
606 544 229
941 1585 800
224 1361 676
941 2055 245
736 2162 800
2208 1748 476
921 1230 398
1375 1186 736
380 1108 530
898 792 257
659 757 676
1760 1121 401
1255 1685 71
255 1815 498
2109 1488 278
1364 1741 375
2144 1992 231
2164 1712 752
1905 1621 452
205 1786 140
2171 953 356
1110 662 687
2033 1630 368
1841 1054 192
2161 1456 219
674 1121 621
1970 1557 976
1636 1017 616
552 183 800
154 984 104
1494 46 57
1419 435 275
1756 1343 228
341 227 675
877 340 285
722 713 729
390 459 981
1205 466 267
1355 664 639
811 1486 479
772 301 254
1935 1584 852
1710 2269 94
1484 377 86
659 2257 693
2308 1316 968
214 2133 512
953 1092 659
1692 1139 20
984 1593 310
1531 1610 767
1338 1174 787
395 437 387
826 1796 319
1522 1004 579
972 2299 250
2035 2100 566
1923 366 39
1580 1599 763
1826 2221 675
509 1356 23
2240 240 890
2072 1276 1
714 823 849
1908 939 122
623 1332 666
675 585 681
1116 542 818
488 1644 866
1846 1555 726
1205 1884 796
257 1226 888
288 1182 49
1933 187 460
1624 1882 567
285 1155 515
2231 1890 932
1843 1339 264
156 1806 112
397 496 599
2080 1344 511
885 228 354
1528 1878 652
2115 992 296
1756 1912 409
832 1780 982
72 895 673
76 2042 999
2207 2192 760
1132 526 329
495 708 317
1426 539 883
1119 2046 346
1731 2207 29
1604 910 634
138 1510 133
1655 255 366
2195 1720 799
2157 1426 755
2193 760 665
1668 1038 567
243 1876 636
187 1099 186
1944 1530 845
1665 485 556
1918 1465 244
595 936 347
81 640 294
1578 2086 72
257 1738 742
1797 466 261
146 1383 636
2072 414 42
2256 2291 877
851 704 375
668 1156 123
1637 2139 246
459 1976 211
1664 2003 260
349 472 797
2067 1642 793
537 481 286
183 2218 154
1381 1389 594
1762 704 392
970 799 356
1548 1097 198
2068 322 766
1334 2183 799
88 1906 855
425 1810 260
2186 1165 364
362 516 654
337 178 418
1974 1472 606
412 203 24
659 654 237
1620 1914 286
993 852 962
1410 999 239
999 1328 75
169 2040 877
718 117 387
619 679 882
941 2237 913
880 2012 823
717 1113 340
285 84 327
448 1458 684
868 391 7
1138 42 464
428 1198 790
1510 1954 374
965 1378 96
1879 2308 498
207 1054 89
2150 1534 609
347 105 735
550 71 99
525 1608 467
1514 1623 488
1894 881 471
420 875 868
1439 1211 799
1962 1093 601
2211 1025 138
867 2206 907
266 558 708
1352 782 128
586 239 584
2082 28 309
2216 1989 980
972 1672 367
896 1791 889
2141 810 232
1548 1228 228
1607 2248 868
1468 2233 376
858 2209 64
118 547 564
378 915 244
1476 639 662
729 1620 184
821 2269 580
2129 1121 66
998 1153 954
1761 737 976
702 1759 12
823 1507 334
103 716 709
1512 647 295
821 1197 182
661 1860 135
2291 195 456
2173 1951 552
1194 2076 214
2132 2279 809
380 531 898
1254 1836 405
1304 1015 836
1219 749 355
2314 822 201
1144 384 784
1123 2271 659
2306 143 488
1413 920 383
