1000 5769
78 630 -9367880
18 567 -2002821
765 673 -2842934
139 499 8203749
785 596 7426762
824 626 264158
631 581 7462023
193 982 5786958
87 351 8638621
627 143 6978242
148 517 -6473005
194 539 2612316
270 829 -7490191
982 531 1916434
84 514 -2762066
836 892 -4476117
160 762 9148728
923 704 -4786027
440 663 -4794755
139 740 2666295
874 466 6636523
26 45 9178749
426 170 335277
265 109 -733750
977 835 3015801
973 823 9157664
158 856 5596581
992 435 -6060742
871 765 8352310
401 227 -4812972
295 440 3667560
656 608 1883542
393 184 -6965699
459 170 -6456706
167 974 3944084
979 434 -4921211
558 384 6804278
65 690 9205680
588 694 -3074421
313 968 -57821
688 970 -3306463
258 319 -1112230
909 951 1633205
964 725 -1635826
542 464 7295265
738 710 -9735888
251 849 -656204
17 210 2896529
101 699 6997394
345 815 -5898540
755 576 5095872
144 355 -1721104
813 282 -1657472
864 162 5677794
444 511 -97651
160 444 190652
995 807 3745369
99 27 6968461
639 793 -2342749
488 266 -8760540
519 659 -6931244
313 667 -5666624
396 365 1310325
102 877 -1155059
314 268 7252620
843 800 9736852
958 40 -2544696
659 144 -6862623
222 447 -189276
465 648 4025744
59 334 -3272546
404 518 -9938084
535 713 -1577590
240 219 1740576
502 491 -4115461
229 24 7379504
841 258 2418870
994 885 544603
226 271 2789837
344 901 7867585
255 860 609699
513 670 1245802
797 980 -7806613
850 557 5710695
403 307 -6664178
600 865 -6554651
566 786 4154113
935 632 7012954
634 478 -3851569
706 146 -2694503
445 872 -1790207
214 289 -3701409
974 417 2520218
853 515 -9749660
680 811 -7598696
136 85 2294156
512 556 1586471
156 865 -2524762
630 444 5686292
563 240 243576
11 647 -5691477
861 367 283801
188 453 6130243
14 361 9292958
281 394 -1710193
226 579 -8899862
144 148 7289005
980 193 -6041630
869 239 20601
997 160 -7850293
581 202 4159734
34 534 8941654
207 132 3109929
10 452 363276
314 389 3452874
382 733 -3292875
30 331 -1553223
407 82 -6932340
772 675 -6176950
557 724 -8026574
374 443 8425357
672 679 716054
237 817 -4111668
641 119 6792163
366 334 4901207
710 384 8565140
628 118 2038600
55 730 7073302
748 782 6639956
283 486 -5335573
922 117 -4362233
837 479 325351
383 767 -3519816
239 930 9223995
482 422 1557511
774 809 -4702282
743 288 8938528
46 18 -4818321
900 285 -1295067
380 983 -5840220
172 689 -564647
561 188 5126281
709 928 -125489
754 911 -4539535
512 199 -1182319
2 786 4013501
852 903 220638
300 830 7984428
284 557 3187145
48 290 -840537
656 425 -2039464
58 564 -5503849
909 112 -5247278
818 736 3218277
595 999 8971301
640 276 -4062789
855 910 8237530
65 32 -9505224
226 827 -4848121
968 599 -1901521
163 628 -613623
834 741 1081195
793 24 5269621
995 576 -1785361
86 30 -6214917
409 512 -4953538
303 675 -6649397
462 581 -8233520
866 996 8517328
451 828 -240023
63 180 5582910
812 846 -1876122
656 521 7814585
581 577 31051
736 305 -82641
357 110 4341645
534 578 -8195783
162 706 1320718
716 58 1103491
685 388 -927111
673 677 2324168
549 497 -9748270
791 222 9166012
88 295 -2831921
238 613 6274103
992 808 -5676190
261 872 -9861332
820 806 -2710781
899 558 -8786047
749 26 3837661
720 412 3528724
779 665 5833488
482 266 -626636
492 170 -7898
309 194 -5312367
100 334 -2494407
130 118 -6374499
895 321 530473
973 453 -5856188
886 404 -9590556
452 643 -3522855
581 995 -3495826
63 468 -5961640
65 560 3477823
693 91 9867713
127 981 -2986602
433 937 370637
444 208 9495277
65 771 -4066238
551 392 -9507183
297 445 -8071397
890 220 5302776
250 638 7151889
820 157 -3924151
868 840 -2716693
745 965 -6485843
194 593 8663537
616 25 -670343
685 544 9996119
558 828 -6214621
103 746 7693650
103 206 -5426875
998 347 -742300
670 517 -9300039
889 287 1852954
497 576 2444075
3 127 -2836779
293 710 4693043
282 421 2042733
562 929 9021695
327 247 -9125705
862 244 -3062873
436 172 9926523
538 502 3173014
586 116 -6683874
524 620 -3482066
28 657 -8821843
929 200 -7568902
420 327 4330853
108 283 4696285
934 737 1295323
576 722 -9293628
885 130 4609448
328 836 -292182
466 73 961913
648 163 115992
253 743 3680121
71 53 -7950444
214 275 4104611
325 966 6793688
22 421 8956098
155 408 -3482126
818 785 2688579
654 949 1148971
759 520 -4270908
32 519 520711
866 148 -7814854
393 539 452085
690 219 8055395
873 275 -2754958
410 913 -6409123
502 385 8063040
778 190 8360235
490 983 -2370632
203 188 -4007764
210 666 8617853
82 343 7517240
447 709 5007720
825 994 5227859
919 184 -9017716
386 708 -3949197
989 84 -9751610
253 166 -3587279
117 562 -9537967
476 549 5627406
749 332 1408264
849 510 -1714310
336 39 6814092
652 34 -4982107
274 948 -5549568
378 311 -9362692
522 507 1723254
497 553 -5567996
347 207 6810395
889 297 1130621
544 904 831533
827 73 -3415859
99 427 -4873286
118 780 -9371167
80 855 7002236
837 325 6370803
495 353 -3518050
379 615 -7864902
512 856 4247501
959 240 8408328
173 745 2447774
584 282 -3946212
924 254 1207190
870 876 -2360820
607 587 -2290673
80 627 -9522409
375 292 3653134
223 601 -282500
339 71 4419453
140 916 -518182
782 442 -3985057
717 945 2000921
284 973 3581603
792 3 -7348210
921 421 -2628369
634 423 7403054
767 252 4083799
340 674 -9915985
106 56 -1614644
860 38 1790157
67 923 1317315
667 293 -4358897
377 710 -4066884
273 356 -2411944
933 620 -2610609
677 384 5753048
392 680 57426
402 856 -6427733
797 572 7278566
190 308 -8073015
155 921 -7654161
263 364 -7736274
788 752 5046428
231 208 1411254
269 850 7979329
246 725 -7555645
465 731 2473763
790 880 -5989078
496 448 5489716
115 24 9071625
139 604 8062327
120 791 9989199
184 724 -5854680
919 278 -30106
535 967 5844397
716 942 -2542966
980 597 -9527688
716 776 5485504
223 519 2062132
377 413 -3313992
455 582 -5845345
887 376 4086695
552 216 3750062
811 372 2811313
323 495 -9387832
331 262 -2691822
343 927 -9595348
948 718 2701771
940 486 9595638
576 438 8895822
540 331 -1278581
658 57 -5268300
765 357 5607302
461 422 -6281305
1 339 -4375549
382 917 5499450
5 303 5856804
514 816 2368582
861 363 -1044266
848 660 6559938
352 41 1877407
872 594 1607937
445 375 -2153375
584 114 -8346594
161 675 -1524241
743 266 -5698427
698 981 -8308314
535 579 4226978
477 178 -4855166
541 566 9133639
911 336 -789028
759 985 -9450425
630 565 3955884
118 880 2101525
715 297 6608032
396 133 2263344
663 973 -6938305
40 243 -9155804
229 701 -2627363
797 172 -7500567
879 79 -5844302
712 878 -1494609
167 437 -9751037
74 189 8004981
323 888 -5455086
815 497 258062
257 669 -2197423
386 64 -9728878
592 997 1734574
660 556 -4725157
654 518 -1454637
425 910 -9862010
604 627 -4995082
672 867 6819623
36 922 -2204045
433 439 8191112
336 145 -8282368
156 609 503745
474 332 8705103
807 792 7743559
648 82 4376898
282 594 -8691410
323 656 -7283161
945 523 -1984259
711 285 -2783542
816 285 -9998657
1 228 -620962
842 591 655831
469 748 1241343
485 631 -2553832
839 851 5418472
439 715 7771576
625 445 4341760
950 809 -7443876
3 935 2590439
371 89 -3654935
504 25 1543116
702 998 -4050255
561 510 2269853
625 406 -4678236
845 473 5008235
604 786 2961861
547 370 -8477264
466 763 -2770091
316 774 8190813
786 138 -6397637
421 501 1903120
2 273 -9847098
942 185 -1117413
381 216 3220358
359 116 3697708
567 449 -8275933
602 312 6288173
147 601 -1767172
838 441 -7728988
196 833 -514255
749 774 -7432871
358 51 -1885646
266 89 -3684805
740 335 -7131396
359 732 3645894
670 671 1441921
475 22 3140405
344 297 -2138490
695 855 -6782920
809 102 -2387815
205 204 -9875006
103 108 5987858
470 312 4704492
458 309 360998
965 346 -7000153
730 237 -3917985
577 728 4757426
457 749 -3311635
395 587 4723114
497 218 -166002
409 712 -7693818
232 832 7718222
363 726 3591040
53 348 8575137
288 519 4141770
601 392 11526
4 234 6876015
586 501 -3609787
959 448 -4757591
379 240 2327344
363 121 -5657503
741 902 -4777721
113 954 1282822
416 240 -2495135
942 703 5838394
197 561 -9423183
175 237 1817712
275 268 -37628
55 182 5780896
533 142 -5928227
460 879 -498482
710 41 -163263
117 455 -2790992
670 391 -1192830
581 926 7467682
647 132 8860353
860 225 -6495644
105 61 -5040200
1000 803 2467750
246 703 -5713674
215 571 -8674112
106 792 -2844212
665 516 8150405
329 64 -5918156
741 261 -2318366
211 616 7812583
345 492 8778739
303 119 -4211493
659 4 -7749518
182 872 -1737809
872 727 -9085060
809 150 -2343859
452 326 7162946
601 959 -1414397
258 313 -8544355
592 624 5306087
69 344 6269828
813 707 -9905422
410 392 1290365
51 834 -2484741
17 462 -6875246
504 881 -8760284
22 753 -2991122
781 293 3757188
863 621 -6324947
595 310 8661845
867 27 9969221
669 783 -7694952
42 394 -5399798
73 688 5576622
362 410 5408848
827 492 6770366
332 65 -3201100
705 642 3166130
474 374 -2406464
280 138 -1157987
309 53 -7245424
312 724 8906374
906 748 -7990695
57 950 1376103
734 707 2073993
980 198 -1453780
630 606 8958063
311 849 1290661
120 724 -327079
481 792 8019605
359 10 3248127
84 544 -5930759
787 817 7852597
453 193 -9741490
709 308 6622789
986 757 8553046
91 53 -2686583
964 598 -8236587
255 97 2199832
229 673 -7561660
924 373 8335268
358 593 8026339
677 353 -6093264
423 227 6152959
948 936 6810937
96 728 3674601
723 868 4002786
72 707 2752270
972 85 8229976
808 804 -9432334
527 438 -7418873
735 669 8715550
194 422 4867394
506 630 5284267
571 653 -4363019
145 88 -2838181
459 319 -139494
151 591 1088725
389 53 1231599
779 491 -3749690
573 197 2637477
922 692 5515220
827 468 -9751001
262 806 1478641
184 611 -4298102
33 912 -9824163
498 284 5685027
721 688 239086
60 504 -5204555
106 202 1472663
390 67 -1907098
288 977 5026088
885 755 2363365
524 29 -8639676
780 202 -3421857
785 402 -6216680
493 605 5324517
873 221 -1870996
82 588 -5127725
562 871 6441897
771 982 3264528
369 475 -321475
701 213 -219117
896 666 9375568
403 883 -1320956
235 365 -1774840
16 593 -512830
659 645 -5188049
493 968 7412135
567 297 8477718
169 773 5375489
749 822 -4119306
426 857 1721120
416 444 5391529
657 253 7038979
463 880 -644124
932 356 -3270054
322 910 9552342
835 119 4347774
403 946 8028394
366 503 1416161
198 637 -1287676
869 774 1426582
797 13 -5414618
82 332 7510366
560 826 5121705
334 565 -4727786
317 231 -3659443
801 152 2761103
383 503 2210590
341 650 -4222609
747 671 -2608015
246 519 -1624269
379 550 370965
303 634 4136369
35 574 6457815
535 761 4197689
311 531 475619
323 512 -6034865
871 768 -9953096
408 518 5002261
988 70 -2091572
925 669 -9572004
426 969 -2734607
494 508 1538866
442 746 5660800
834 852 -6872502
547 359 -7693936
686 459 -8071567
22 9 -6281898
794 839 2167226
474 180 -1710134
938 357 1959235
358 805 -9102133
88 675 943814
435 220 -5257839
75 310 4140092
991 750 3550830
184 438 1238235
273 145 -2380645
377 600 -4426795
644 458 -4796984
198 733 -2430898
776 520 1276454
694 209 5880464
261 294 5030794
152 975 3633003
683 557 1182602
982 278 -2243738
691 660 -2918979
440 995 -9160395
319 554 7409579
651 517 -5451502
59 790 9144407
144 53 -9705333
856 360 3657144
653 203 1058257
48 145 -6819201
621 316 -2495987
666 970 -4110716
335 788 5526594
606 604 171773
56 199 3070062
992 452 3305190
82 456 8860774
224 214 -5159691
291 743 -9521775
91 471 -9191504
154 576 7538274
99 371 -6605986
543 517 5197848
347 94 6749067
413 536 9373646
860 347 3904169
557 742 1805764
978 282 -8438080
670 265 3080359
495 36 -9264210
351 184 -7967815
454 739 -761367
402 980 7264118
668 688 -7339888
711 968 8439010
439 54 4184288
906 813 4769191
5 916 993282
451 494 125165
905 909 419213
967 392 -1163595
163 913 -3856638
692 974 -2067815
842 774 -7177759
446 812 -927859
350 975 2624135
6 568 -4561863
888 421 -7011721
62 217 1627745
819 664 9937333
185 571 4721767
646 892 7223569
831 711 -8383549
710 108 7539215
189 844 -2392352
521 499 -5462993
133 841 -5035378
247 916 -1070396
777 268 1404651
396 263 1221549
916 226 -7344690
847 729 -3840279
843 862 -1799677
854 32 6427219
895 192 7744081
610 525 1456756
406 186 -1219485
99 349 8425201
911 124 -8147991
517 248 -7828284
143 794 -2810809
365 859 -5011786
131 443 -2738207
584 628 2562836
877 783 -2506902
151 589 -6170053
374 368 9857689
305 453 -1891449
78 39 863238
886 289 -1753507
672 501 -5766359
881 795 -8793216
824 431 4319419
977 814 -617397
897 123 -6323846
854 388 -6976362
112 277 1364295
605 62 9336322
515 178 9238955
808 281 -2029458
360 715 8540115
430 802 -7679285
511 118 -4845907
75 59 -3268373
822 849 7930333
394 667 -6930486
5 157 6663250
583 771 -7640080
340 245 8468062
864 767 638962
666 920 5617982
20 787 7378994
234 692 4456679
992 141 8073186
834 229 -8553380
93 742 -8021748
308 766 -196361
645 632 1454527
403 205 -4351750
810 733 7470969
437 115 -793039
667 862 9293732
281 429 -3664404
432 433 -518484
595 23 113577
39 833 -1292613
113 444 -5181924
353 591 -9417799
26 652 -4403373
405 147 -6904562
972 373 -3627899
395 712 7815981
961 205 -5079958
419 635 9914670
589 364 -8517636
844 592 -9832995
104 11 -1442690
923 695 -6346321
582 845 -7046402
218 703 -9194372
469 43 -9477101
727 920 2313246
30 303 -166782
961 999 -1547256
433 201 6625129
426 68 -9750010
860 960 -229263
991 546 1446265
628 370 -9688495
560 993 -5248612
644 981 -2822790
293 672 -3636639
817 813 661270
913 384 -3668770
982 249 -5810001
418 147 1141022
477 66 5826214
373 641 -8062341
924 575 2622849
249 954 5112266
982 650 -8621409
490 784 -5968362
954 338 -4334612
672 810 -9125855
274 727 5468699
30 151 1160515
982 26 -594970
924 862 -2526792
444 210 6497672
834 113 -8986429
602 479 9612516
752 830 -6031896
355 206 -8917368
342 703 -6095009
220 389 -2159940
72 620 -4877670
256 845 -6105418
252 838 -9738299
968 238 8487332
393 901 -1902047
380 216 -470813
134 570 -7680245
748 751 -5737773
530 494 -3574769
832 622 -1512264
785 837 -7023468
629 357 3552055
6 990 -5110410
45 392 8597904
165 917 -9123085
728 338 4529122
329 38 -266656
234 170 -5934192
852 213 9632880
601 323 -5779180
524 44 8684905
891 294 6718776
313 743 -8764163
935 232 3908535
953 219 6333813
181 122 -4145824
872 21 -9214862
606 363 9956978
977 338 7499295
994 837 -8997753
359 415 9546641
266 52 -1203003
610 646 -3730734
370 967 786661
982 238 4891363
389 106 -5686583
68 361 -3425394
690 995 -6914189
166 289 7277014
183 766 -6767636
31 426 -4785604
810 108 -5796950
107 118 -9706899
820 625 9278680
990 804 -7446
187 513 -8212164
490 488 5425521
204 136 7818161
284 502 -2426698
848 255 -8141703
926 655 8355183
623 251 -3374291
272 360 4300684
895 849 -1609897
627 673 349464
612 790 7491678
575 908 6908885
991 113 -9032770
259 950 -971540
998 238 1282273
998 253 -3249763
729 568 -8243257
574 341 -1891317
986 585 -6094392
388 737 707072
468 159 7653620
721 949 -2638683
159 563 1709326
138 393 -8938236
677 878 -9641605
704 877 -9094990
757 828 -6077166
736 69 9491947
239 394 -8814682
122 341 -7856428
691 996 3421345
113 568 -8634580
920 680 -4003457
785 715 1511822
40 660 6233016
823 613 5263150
659 340 -7559920
755 519 5274639
293 499 6114549
937 34 2549812
947 464 1214179
66 763 9698222
546 522 3194264
172 999 -2267558
377 56 686274
928 355 9026600
346 40 1526793
33 147 -3988549
279 66 -7345088
532 785 3271454
892 928 3519611
82 108 -2964902
448 391 2326853
543 180 6106612
783 646 6776551
426 522 2991121
413 253 -5889005
863 367 -5654633
929 576 8320354
577 893 2258135
201 125 -524598
285 707 8387285
634 560 -1889321
567 95 8258505
250 949 -771102
679 867 5601466
434 382 4599289
930 302 -7787229
44 561 -1926533
772 63 -9786733
158 817 -752786
33 789 8146628
647 434 -7912918
103 534 3786875
468 703 2304974
876 93 5952786
701 790 -3868646
45 285 6973858
924 891 -786155
477 962 -3954951
605 145 -2190199
13 176 -4399510
775 277 9622381
893 143 -2952210
186 114 -9410851
283 751 7842656
158 995 -9815840
590 559 -1688800
413 701 9141309
667 817 -465425
257 586 -1910887
389 622 9137157
546 749 3092873
945 889 6829359
152 220 -5443242
23 415 2320028
596 768 -4945647
685 659 7064308
809 834 5612383
245 558 6954893
816 433 -7628534
314 155 1410003
276 647 247585
646 383 -8902503
614 17 1823092
947 851 -2448892
198 262 3117037
438 819 4442083
364 540 -6424747
97 596 8718027
696 864 5419370
298 315 7551218
529 86 4684117
842 43 -2036014
851 152 1852775
470 405 -504901
86 87 6616512
449 125 9720133
763 75 -1197855
531 738 8692677
319 545 -6940045
530 331 -9557073
19 989 -7047650
203 670 7143979
461 358 8454790
322 298 8591952
336 734 8011854
508 560 -4545731
570 811 -3225285
254 851 1135649
377 504 -2326047
474 86 3312749
658 101 -9500193
239 859 -5809492
658 984 -4991360
65 399 -783437
16 676 6183706
574 515 1946661
408 424 -3155047
682 761 2144039
794 211 -4482766
108 243 -4432533
480 803 -4292742
281 532 -3532190
788 805 5816361
714 946 1253495
473 131 -9862641
512 626 4833109
290 732 9582659
585 271 -1311874
962 245 -4991276
60 123 -1739854
136 832 -8032321
568 193 4901589
588 14 3811995
460 983 -9457634
687 515 -1159490
481 72 1912701
628 839 -8725916
874 683 -9022560
894 679 -7398754
447 429 2414930
292 15 276504
352 377 6650720
623 828 -8102047
972 40 -7134180
639 478 -4130108
884 891 -9665707
314 966 6051914
57 948 4898463
175 752 -8320063
987 464 -6390349
877 477 -5662295
102 45 -2272609
752 72 1976220
145 399 -7802908
233 286 9079710
291 814 -597281
148 325 6022864
545 954 -8374153
489 414 4549821
995 988 3270898
811 536 -918423
714 335 -1786644
117 163 -9329266
434 243 -1777180
145 900 4131903
87 959 -3412122
809 325 -4281329
631 711 -4277748
388 606 6993934
110 449 8831993
20 977 2317075
55 245 5807340
570 149 3205440
640 306 6493866
239 728 4212158
855 371 4857928
999 399 9185443
809 225 -7830081
97 101 -4722208
488 484 7292133
862 338 6640098
749 286 5119348
255 446 -6515797
166 296 9047556
970 30 7475566
677 905 -8193485
415 717 -9868334
498 466 1896144
130 26 -7411439
312 544 -1012466
133 565 -4706793
881 307 -2425488
216 77 5465163
82 496 -2123455
733 266 -4138300
236 882 3238853
830 666 -5660126
176 41 1824572
630 751 -2148200
206 612 1438357
430 210 8836871
856 435 6298731
715 183 1716034
48 817 5397516
957 330 -1378939
587 792 7379023
43 816 3529836
544 764 148123
430 177 7851362
426 71 -1261936
468 949 -8726894
97 931 -4619931
240 146 -7191604
606 570 -7615834
932 54 -5057685
750 302 366632
604 285 -1226048
396 959 6647755
203 20 -9120555
14 443 -8315859
906 202 -6487997
596 566 6719095
407 261 1953307
135 89 -5890044
158 63 -5094965
94 467 5276425
181 482 3738590
418 478 -7953184
942 618 950457
726 449 190651
373 338 3956533
859 485 -4042639
986 825 -4151362
973 898 -7103212
258 412 7802556
842 35 9545624
748 489 3670752
420 194 3492499
224 245 1673699
864 390 -8755542
457 819 -8595158
916 906 5071503
438 407 5944567
900 232 7701220
709 144 7146713
254 471 8118915
610 905 4708277
364 966 3614404
66 478 -6888187
491 380 7473933
164 532 -8654707
516 137 9075967
672 578 4275117
3 966 6363038
522 280 -1818902
598 389 7486886
669 893 3863960
197 323 -1047920
700 749 9634957
145 295 397858
837 721 6546757
402 321 8125586
102 312 -5937356
116 400 2288887
819 618 -9382954
736 605 5119714
895 403 1481115
115 724 2601628
596 365 -1194308
70 976 -3843018
745 616 1552869
996 484 9480720
944 279 -905986
617 530 9346160
335 424 9280958
942 830 5102223
898 38 3340035
151 789 9443800
19 841 8166112
96 909 -3797547
417 397 1305532
270 584 6476319
48 24 -4258258
353 940 6492152
532 18 -8882161
99 56 696520
477 359 -1385951
773 610 7536185
809 985 -8918847
48 443 -9466445
960 517 2287429
46 874 -6868418
9 441 -5520827
130 724 -8717291
718 597 5076413
469 529 -1642356
87 982 7490543
597 428 -6252297
339 792 -671668
183 686 2654809
266 591 -491576
903 718 -9631966
204 596 -7360807
746 944 2093378
943 650 8323298
608 481 -6550786
42 121 1561392
23 686 4937135
452 777 4383218
873 759 4396868
152 454 -4138813
200 996 9207710
188 840 6693193
563 390 82496
252 783 2097089
514 995 -5632085
977 199 1941186
898 16 8786900
110 208 5568917
722 354 185473
426 915 3732154
594 160 -1765809
553 722 4223414
257 721 8641956
636 791 6913256
194 948 9760647
64 420 1697803
733 27 -2710086
47 537 8672121
63 832 7185396
246 393 7846808
897 174 2997774
428 160 -9423772
951 55 4808675
712 483 -2672412
354 230 -9470855
167 831 -9182385
140 225 -7715636
541 768 -3884146
233 461 2144890
3 899 3579080
849 164 8243507
824 297 -5056313
151 769 -1359709
298 346 2219521
715 459 4632175
125 959 -5550334
647 503 -3515107
394 627 1155271
227 423 -7502152
634 385 -838130
298 376 -8126232
679 51 5170507
128 354 -6598454
650 622 9327328
509 230 1188895
237 717 -2185915
1000 269 5400951
282 958 6014738
776 719 2355376
560 831 8102711
349 33 -659889
785 152 -6812403
861 924 7982448
492 653 3634855
331 529 -6493831
870 510 -6448741
626 196 -2639555
270 721 4245250
949 10 6643905
52 166 -7394588
41 713 -6622078
858 750 8217157
551 591 -1388459
509 498 -6964329
945 261 960104
360 651 7444486
675 254 -7835302
720 672 -2383427
372 812 7937594
298 651 -8134537
324 571 385420
262 372 9646487
273 483 -5026658
472 867 6748596
456 171 724765
379 678 -4646038
721 502 4778896
545 558 1891089
431 907 -8039780
287 740 -3803248
519 667 -6978778
215 585 3173822
953 324 9338302
64 484 -6772164
904 428 -1386347
822 266 7743657
29 145 2473924
324 135 8803940
743 813 -6250149
420 939 3730462
82 381 -9082477
954 480 -6677964
489 860 4930635
803 413 8914232
725 49 2246357
400 131 -9966466
515 201 6661740
411 610 -6467085
928 559 3504204
4 240 9160109
526 989 7857871
193 589 -5494246
893 835 6704306
328 949 3586069
125 493 -2890460
455 170 2447018
76 651 -2095132
745 282 8179792
562 266 7882223
437 711 1557388
299 399 5581086
752 616 5704050
763 792 -5958077
416 517 2113330
19 4 3306276
843 752 -3880151
755 398 -551042
887 793 8992474
971 672 7467428
602 236 8658007
750 649 -7490341
97 562 8763738
174 434 -3919278
843 529 -9769163
521 560 -223417
356 671 996895
872 51 -7970763
142 564 -431773
316 702 -2207893
625 645 -5670379
179 124 -2581933
686 545 -8161892
248 112 -5767383
325 306 -5496470
866 317 5480422
305 782 5383000
891 442 9828107
288 723 -2842805
131 9 -3628033
115 798 -4882176
376 323 4033814
940 206 3932774
302 819 7390056
127 479 -6491480
247 243 -9789228
287 455 3404125
69 53 1411930
651 807 -6037093
943 838 -5589916
810 525 -1437456
804 204 -7821306
542 435 -288131
205 15 -8700236
288 750 2089929
116 958 1283709
294 732 -2920053
994 639 6271638
631 397 -6034379
611 965 -9402271
403 246 -3952499
274 915 -3974176
713 733 1488721
298 980 5353455
522 469 -3173770
112 293 3100330
899 936 1753742
398 103 6638771
530 666 281736
131 973 9546000
334 771 -3650787
489 998 5939979
251 485 8038063
523 467 -5366718
111 93 -4811836
532 470 9620135
562 350 -892345
702 747 1273306
820 284 -8379516
954 527 -7546022
236 445 9914156
223 16 3349045
475 198 -813230
562 107 2952902
620 506 6441868
745 81 5318821
557 432 -4311104
911 237 2655477
854 98 3223530
284 169 2836471
555 15 -4906947
265 662 6937387
245 200 -107348
977 376 -5105091
863 748 -6997878
229 167 375237
54 204 388327
341 527 7604076
32 351 2144596
405 977 1854470
73 906 7270427
42 874 8890395
156 564 6638762
733 751 -4250172
660 596 -9720297
640 197 4332184
440 880 8125035
331 273 -9135208
127 727 6046971
964 35 -7908939
408 783 3312496
100 526 -253073
6 245 2371704
668 394 5282387
656 92 -5043904
121 955 -762765
525 964 5983599
172 801 923260
533 461 5895331
382 698 5201043
177 25 4986505
994 696 5188030
506 123 -188363
590 200 -4038669
893 689 6584880
279 483 8705411
964 520 2915156
575 397 -4538445
793 884 625678
233 924 -3797459
760 726 -4857220
745 573 9552330
39 936 3705454
449 381 9715597
581 953 4385832
524 861 9083427
339 46 -6805887
858 926 -4901973
990 574 -9539784
806 912 -4224056
81 949 -7174229
184 644 -8279348
195 134 -1637220
205 334 -4579151
634 484 166374
103 135 -999746
586 804 -1174536
469 344 8333037
887 147 3333365
176 655 -7390840
918 282 -2521741
924 860 6533072
654 257 -3412865
376 878 8387077
852 567 -2521232
803 752 -309573
687 868 -8912181
372 781 -1880969
672 487 -9757329
933 711 -6926463
662 113 -3353638
279 735 -5615680
905 901 4705766
824 669 2169179
942 324 73050
796 784 -3115543
717 813 7877083
992 319 5315667
785 454 3569826
811 523 -8072724
585 807 -8165667
636 409 10850
204 489 -461264
395 674 -5345439
603 94 8774984
721 38 1670636
95 792 -6795027
106 952 -1407307
947 79 -1289103
516 340 -2952645
419 388 5687904
15 876 7301162
738 556 1547571
47 247 -1455549
453 150 -6611547
701 82 -1341706
185 978 8398258
278 243 -9103112
417 876 -4450548
787 108 -3518726
956 265 3818354
644 254 4917123
57 932 -7959865
597 144 9983162
586 251 1312414
905 862 -5599043
162 842 -2640042
572 373 7597090
355 671 -399327
97 591 -6792715
126 821 -9428362
237 169 1057885
395 983 -895786
677 763 -2637744
758 56 -6361768
373 620 1293935
922 512 -6881628
67 986 4192320
22 921 -6117538
174 297 -6116047
738 480 -5988312
995 316 -8038684
755 837 9315929
401 575 -1043218
875 587 -3909614
596 825 -2704871
593 237 -1278121
941 773 8900541
363 985 -6473156
214 980 2645316
500 479 -2815508
225 831 -1299543
875 666 5731871
147 967 1028054
865 999 -8892062
167 433 6208677
270 279 -4458989
898 463 9773267
664 151 5142295
418 50 6659063
178 422 1752111
187 151 2859215
491 60 -202267
964 857 6252863
767 659 -3104417
186 313 -4643990
595 772 -8255287
219 952 -1755771
40 913 -5478661
853 876 3658564
581 547 -2015523
213 482 4987425
962 176 1429064
618 834 -365433
586 719 -589673
568 900 155880
191 334 4390359
709 992 -2552947
565 694 2170543
591 302 -3998567
256 164 9764857
725 334 -2381339
212 629 7556795
457 632 5585832
882 742 -7428509
42 748 -9747202
216 275 7024163
83 48 -8523967
968 181 5635271
317 587 5967976
835 535 3468060
247 57 -3715073
97 414 -328565
682 686 -3150329
432 886 2282270
728 209 3705909
107 507 -6052727
506 399 132674
582 48 -4973742
911 879 2730563
618 38 5792436
428 604 3632768
508 470 -3235880
338 434 -7184229
32 841 -6862629
456 159 111188
746 581 4049633
542 736 9519013
658 338 1696264
125 517 -5144753
20 189 798375
335 992 -1762437
587 829 4077569
848 693 9594117
356 187 718860
601 252 8591788
252 418 -5262357
874 878 -6297454
965 487 4477355
808 458 -1008392
130 963 -6526233
92 90 -4456626
623 63 -7031934
874 20 6169496
917 571 -8867249
281 466 -8354233
107 314 -6462703
412 879 5777033
62 177 6139956
159 929 -1431713
13 158 -1668881
183 338 -3473179
865 335 3495766
541 939 1061017
72 632 -6768305
169 640 -2780051
349 147 -5643983
440 282 -7893432
605 937 -4396014
937 828 5384096
171 715 -2517548
257 986 3552418
794 9 9732800
136 588 9733739
931 371 7838423
813 176 823480
679 86 5894163
126 327 -8474361
13 255 -8046654
657 757 737406
960 904 6626316
52 466 2432230
943 61 9919383
674 1 -3991823
783 682 -846090
654 859 -5572601
889 841 7126856
113 447 3726956
883 107 3032109
853 238 8007115
118 578 6467285
799 462 9962995
128 553 -1791254
345 129 -5700723
375 114 5321123
77 652 4665434
996 737 2582208
4 447 -3021307
161 10 8505187
70 220 -4059113
141 359 -4691670
414 821 9559815
995 241 -2673911
655 684 -2375399
423 110 1669552
439 658 401101
218 792 -5761647
668 587 -3611907
584 248 6550680
941 615 -5601774
940 228 4815094
816 123 4405068
72 570 5741691
581 663 -2899316
45 65 -1816125
517 95 -8167663
86 833 -2195689
143 186 3651305
270 243 921854
907 141 3562730
127 955 920360
641 592 -4921805
613 748 2352576
391 383 1161333
145 189 -7885069
545 400 -6169938
